participant_id,subject_id,trajectory_id,trial_id,response,feedback,episode_start,split
sub_000284,sub_000284,traj_001312,31,2,0.67,0,heldout
sub_000284,sub_000284,traj_001312,32,2,0.69,0,heldout
sub_000284,sub_000284,traj_001312,33,2,0.64,0,heldout
sub_000284,sub_000284,traj_001312,34,2,0.67,0,heldout
sub_000284,sub_000284,traj_001312,35,2,0.64,0,heldout
sub_000284,sub_000284,traj_001312,36,2,0.63,0,heldout
sub_000284,sub_000284,traj_001312,37,2,0.61,0,heldout
sub_000284,sub_000284,traj_001312,38,2,0.71,0,heldout
sub_000284,sub_000284,traj_001312,39,2,0.5,0,heldout
sub_000284,sub_000284,traj_001312,40,0,0.51,0,heldout
sub_000284,sub_000284,traj_001312,41,1,0.58,0,heldout
sub_000284,sub_000284,traj_001312,42,1,0.56,0,heldout
sub_000284,sub_000284,traj_001312,43,2,0.64,0,heldout
sub_000284,sub_000284,traj_001312,44,2,0.69,0,heldout
sub_000284,sub_000284,traj_001312,45,3,0.44,0,heldout
sub_000284,sub_000284,traj_001312,46,1,0.51,0,heldout
sub_000284,sub_000284,traj_001312,47,2,0.7,0,heldout
sub_000284,sub_000284,traj_001312,48,2,0.68,0,heldout
sub_000284,sub_000284,traj_001312,49,0,0.7,0,heldout
sub_000284,sub_000284,traj_001312,50,2,0.56,0,heldout
sub_000284,sub_000284,traj_001312,51,0,0.71,0,heldout
sub_000284,sub_000284,traj_001312,52,0,0.66,0,heldout
sub_000284,sub_000284,traj_001312,53,0,0.71,0,heldout
sub_000284,sub_000284,traj_001312,54,0,0.71,0,heldout
sub_000284,sub_000284,traj_001312,55,0,0.82,0,heldout
sub_000284,sub_000284,traj_001312,56,0,0.67,0,heldout
sub_000284,sub_000284,traj_001312,57,0,0.69,0,heldout
sub_000284,sub_000284,traj_001312,58,0,0.68,0,heldout
sub_000284,sub_000284,traj_001312,59,0,0.65,0,heldout
sub_000284,sub_000284,traj_001312,60,0,0.68,0,heldout
sub_000284,sub_000284,traj_001312,61,0,0.67,0,heldout
sub_000284,sub_000284,traj_001312,62,0,0.62,0,heldout
sub_000284,sub_000284,traj_001312,63,0,0.57,0,heldout
sub_000284,sub_000284,traj_001312,64,1,0.44,0,heldout
sub_000284,sub_000284,traj_001312,65,3,0.64,0,heldout
sub_000284,sub_000284,traj_001312,66,2,0.63,0,heldout
sub_000284,sub_000284,traj_001312,67,0,0.61,0,heldout
sub_000284,sub_000284,traj_001312,68,0,0.55,0,heldout
sub_000284,sub_000284,traj_001312,69,2,0.62,0,heldout
sub_000284,sub_000284,traj_001312,70,0,0.63,0,heldout
sub_000284,sub_000284,traj_001312,71,0,0.55,0,heldout
sub_000284,sub_000284,traj_001312,72,2,0.5,0,heldout
sub_000284,sub_000284,traj_001312,73,1,0.42,0,heldout
sub_000284,sub_000284,traj_001312,74,3,0.48,0,heldout
sub_000284,sub_000284,traj_001312,75,0,0.49,0,heldout
sub_000284,sub_000284,traj_001312,76,2,0.45,0,heldout
sub_000284,sub_000284,traj_001312,77,0,0.6,0,heldout
sub_000284,sub_000284,traj_001312,78,0,0.5,0,heldout
sub_000284,sub_000284,traj_001312,79,1,0.4,0,heldout
sub_000284,sub_000284,traj_001312,80,3,0.53,0,heldout
sub_000284,sub_000284,traj_001312,81,0,0.42,0,heldout
sub_000284,sub_000284,traj_001312,82,2,0.45,0,heldout
sub_000284,sub_000284,traj_001312,83,1,0.38,0,heldout
sub_000284,sub_000284,traj_001312,84,3,0.51,0,heldout
sub_000284,sub_000284,traj_001312,85,2,0.41,0,heldout
sub_000284,sub_000284,traj_001312,86,0,0.6,0,heldout
sub_000284,sub_000284,traj_001312,87,0,0.45,0,heldout
sub_000284,sub_000284,traj_001312,88,2,0.5,0,heldout
sub_000284,sub_000284,traj_001312,89,1,0.34,0,heldout
sub_000284,sub_000284,traj_001312,90,3,0.47,0,heldout
sub_000284,sub_000284,traj_001312,91,0,0.43,0,heldout
sub_000284,sub_000284,traj_001312,92,0,0.43,0,heldout
sub_000284,sub_000284,traj_001312,93,3,0.44,0,heldout
sub_000284,sub_000284,traj_001312,94,0,0.45,0,heldout
sub_000284,sub_000284,traj_001312,95,2,0.52,0,heldout
sub_000284,sub_000284,traj_001312,96,0,0.57,0,heldout
sub_000284,sub_000284,traj_001312,97,2,0.56,0,heldout
sub_000284,sub_000284,traj_001312,98,0,0.52,0,heldout
sub_000284,sub_000284,traj_001312,99,2,0.58,0,heldout
sub_000284,sub_000284,traj_001312,100,3,0.57,0,heldout
sub_000284,sub_000284,traj_001312,101,1,0.56,0,heldout
sub_000284,sub_000284,traj_001312,102,2,0.53,0,heldout
sub_000284,sub_000284,traj_001312,103,0,0.55,0,heldout
sub_000284,sub_000284,traj_001312,104,0,0.53,0,heldout
sub_000284,sub_000284,traj_001312,105,0,0.54,0,heldout
sub_000284,sub_000284,traj_001312,106,2,0.56,0,heldout
sub_000284,sub_000284,traj_001312,107,1,0.53,0,heldout
sub_000284,sub_000284,traj_001312,108,2,0.39,0,heldout
sub_000284,sub_000284,traj_001312,109,3,0.56,0,heldout
sub_000284,sub_000284,traj_001312,110,3,0.53,0,heldout
sub_000284,sub_000284,traj_001312,111,3,0.6,0,heldout
sub_000284,sub_000284,traj_001312,112,3,0.55,0,heldout
sub_000284,sub_000284,traj_001312,113,2,0.46,0,heldout
sub_000284,sub_000284,traj_001312,114,3,0.53,0,heldout
sub_000284,sub_000284,traj_001312,115,0,0.41,0,heldout
sub_000284,sub_000284,traj_001312,116,0,0.41,0,heldout
sub_000284,sub_000284,traj_001312,117,0,0.46,0,heldout
sub_000284,sub_000284,traj_001312,118,1,0.69,0,heldout
sub_000284,sub_000284,traj_001312,119,3,0.48,0,heldout
sub_000311,sub_000311,traj_003521,0,0,0.29,1,heldout
sub_000311,sub_000311,traj_003521,1,2,0.17,0,heldout
sub_000311,sub_000311,traj_003521,2,0,0.31,0,heldout
sub_000311,sub_000311,traj_003521,3,1,0.9,0,heldout
sub_000311,sub_000311,traj_003521,4,1,0.83,0,heldout
sub_000311,sub_000311,traj_003521,5,1,0.94,0,heldout
sub_000311,sub_000311,traj_003521,6,1,0.84,0,heldout
sub_000311,sub_000311,traj_003521,7,1,0.82,0,heldout
sub_000311,sub_000311,traj_003521,8,1,0.85,0,heldout
sub_000311,sub_000311,traj_003521,9,1,0.81,0,heldout
sub_000311,sub_000311,traj_003521,10,1,0.79,0,heldout
sub_000311,sub_000311,traj_003521,11,1,0.83,0,heldout
sub_000311,sub_000311,traj_003521,12,1,0.83,0,heldout
sub_000311,sub_000311,traj_003521,13,1,0.91,0,heldout
sub_000311,sub_000311,traj_003521,14,1,0.84,0,heldout
sub_000311,sub_000311,traj_003521,15,1,0.8,0,heldout
sub_000311,sub_000311,traj_003521,16,1,0.82,0,heldout
sub_000311,sub_000311,traj_003521,17,1,0.82,0,heldout
sub_000311,sub_000311,traj_003521,18,1,0.76,0,heldout
sub_000311,sub_000311,traj_003521,19,1,0.8,0,heldout
sub_000311,sub_000311,traj_003521,20,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,21,1,0.85,0,heldout
sub_000311,sub_000311,traj_003521,22,1,0.76,0,heldout
sub_000311,sub_000311,traj_003521,23,1,0.8,0,heldout
sub_000311,sub_000311,traj_003521,24,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,25,1,0.79,0,heldout
sub_000311,sub_000311,traj_003521,26,1,0.77,0,heldout
sub_000311,sub_000311,traj_003521,27,1,0.83,0,heldout
sub_000311,sub_000311,traj_003521,28,1,0.82,0,heldout
sub_000311,sub_000311,traj_003521,29,1,0.91,0,heldout
sub_000311,sub_000311,traj_003521,30,1,0.91,0,heldout
sub_000311,sub_000311,traj_003521,31,1,0.98,0,heldout
sub_000311,sub_000311,traj_003521,32,1,0.89,0,heldout
sub_000311,sub_000311,traj_003521,33,1,0.88,0,heldout
sub_000311,sub_000311,traj_003521,34,1,0.91,0,heldout
sub_000311,sub_000311,traj_003521,35,1,0.97,0,heldout
sub_000311,sub_000311,traj_003521,36,1,0.95,0,heldout
sub_000311,sub_000311,traj_003521,37,1,0.95,0,heldout
sub_000311,sub_000311,traj_003521,38,1,0.9,0,heldout
sub_000311,sub_000311,traj_003521,39,1,0.93,0,heldout
sub_000311,sub_000311,traj_003521,40,1,0.81,0,heldout
sub_000311,sub_000311,traj_003521,41,1,0.79,0,heldout
sub_000311,sub_000311,traj_003521,42,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,43,1,0.68,0,heldout
sub_000311,sub_000311,traj_003521,44,1,0.75,0,heldout
sub_000311,sub_000311,traj_003521,45,1,0.7,0,heldout
sub_000311,sub_000311,traj_003521,46,1,0.68,0,heldout
sub_000311,sub_000311,traj_003521,47,3,0.32,0,heldout
sub_000311,sub_000311,traj_003521,48,0,0.25,0,heldout
sub_000311,sub_000311,traj_003521,49,2,0.44,0,heldout
sub_000311,sub_000311,traj_003521,50,1,0.78,0,heldout
sub_000311,sub_000311,traj_003521,51,1,0.72,0,heldout
sub_000311,sub_000311,traj_003521,52,1,0.66,0,heldout
sub_000311,sub_000311,traj_003521,53,1,0.69,0,heldout
sub_000311,sub_000311,traj_003521,54,1,0.63,0,heldout
sub_000311,sub_000311,traj_003521,55,1,0.68,0,heldout
sub_000311,sub_000311,traj_003521,56,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,57,1,0.64,0,heldout
sub_000311,sub_000311,traj_003521,58,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,59,1,0.61,0,heldout
sub_000311,sub_000311,traj_003521,60,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,61,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,62,1,0.72,0,heldout
sub_000311,sub_000311,traj_003521,63,3,0.48,0,heldout
sub_000311,sub_000311,traj_003521,64,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,65,1,0.74,0,heldout
sub_000311,sub_000311,traj_003521,66,1,0.74,0,heldout
sub_000311,sub_000311,traj_003521,67,1,0.74,0,heldout
sub_000311,sub_000311,traj_003521,68,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,69,1,0.67,0,heldout
sub_000311,sub_000311,traj_003521,70,0,0.25,0,heldout
sub_000311,sub_000311,traj_003521,71,2,0.49,0,heldout
sub_000311,sub_000311,traj_003521,72,1,0.7,0,heldout
sub_000311,sub_000311,traj_003521,73,1,0.76,0,heldout
sub_000311,sub_000311,traj_003521,74,1,0.74,0,heldout
sub_000311,sub_000311,traj_003521,75,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,76,1,0.73,0,heldout
sub_000311,sub_000311,traj_003521,77,1,0.71,0,heldout
sub_000311,sub_000311,traj_003521,78,1,0.64,0,heldout
sub_000311,sub_000311,traj_003521,79,1,0.63,0,heldout
sub_000311,sub_000311,traj_003521,80,1,0.67,0,heldout
sub_000311,sub_000311,traj_003521,81,1,0.7,0,heldout
sub_000311,sub_000311,traj_003521,82,1,0.59,0,heldout
sub_000311,sub_000311,traj_003521,83,1,0.66,0,heldout
sub_000311,sub_000311,traj_003521,84,1,0.69,0,heldout
sub_000311,sub_000311,traj_003521,85,1,0.63,0,heldout
sub_000311,sub_000311,traj_003521,86,1,0.72,0,heldout
sub_000311,sub_000311,traj_003521,87,1,0.76,0,heldout
sub_000311,sub_000311,traj_003521,88,1,0.66,0,heldout
sub_000311,sub_000311,traj_003521,89,1,0.67,0,heldout
sub_000311,sub_000311,traj_003521,90,1,0.64,0,heldout
sub_000311,sub_000311,traj_003521,91,1,0.68,0,heldout
sub_000311,sub_000311,traj_003521,92,0,0.32,0,heldout
sub_000311,sub_000311,traj_003521,93,2,0.71,0,heldout
sub_000311,sub_000311,traj_003521,94,2,0.78,0,heldout
sub_000311,sub_000311,traj_003521,95,2,0.62,0,heldout
sub_000311,sub_000311,traj_003521,96,2,0.71,0,heldout
sub_000311,sub_000311,traj_003521,97,2,0.65,0,heldout
sub_000311,sub_000311,traj_003521,98,2,0.63,0,heldout
sub_000311,sub_000311,traj_003521,99,1,0.69,0,heldout
sub_000311,sub_000311,traj_003521,100,1,0.7,0,heldout
sub_000311,sub_000311,traj_003521,101,3,0.38,0,heldout
sub_000311,sub_000311,traj_003521,102,2,0.5,0,heldout
sub_000311,sub_000311,traj_003521,103,1,0.54,0,heldout
sub_000311,sub_000311,traj_003521,104,1,0.61,0,heldout
sub_000311,sub_000311,traj_003521,105,1,0.57,0,heldout
sub_000311,sub_000311,traj_003521,106,2,0.45,0,heldout
sub_000311,sub_000311,traj_003521,107,2,0.45,0,heldout
sub_000311,sub_000311,traj_003521,108,1,0.52,0,heldout
sub_000311,sub_000311,traj_003521,109,1,0.53,0,heldout
sub_000311,sub_000311,traj_003521,110,1,0.63,0,heldout
sub_000311,sub_000311,traj_003521,111,1,0.6,0,heldout
sub_000311,sub_000311,traj_003521,112,1,0.54,0,heldout
sub_000311,sub_000311,traj_003521,113,1,0.63,0,heldout
sub_000311,sub_000311,traj_003521,114,1,0.59,0,heldout
sub_000311,sub_000311,traj_003521,115,1,0.56,0,heldout
sub_000311,sub_000311,traj_003521,116,0,0.42,0,heldout
sub_000311,sub_000311,traj_003521,117,3,0.29,0,heldout
sub_000311,sub_000311,traj_003521,118,1,0.7,0,heldout
sub_000311,sub_000311,traj_003521,119,1,0.67,0,heldout
sub_000382,sub_000382,traj_000040,0,0,0.07,1,heldout
sub_000382,sub_000382,traj_000040,1,2,0.96,0,heldout
sub_000382,sub_000382,traj_000040,2,2,1.0,0,heldout
sub_000382,sub_000382,traj_000040,3,2,0.91,0,heldout
sub_000382,sub_000382,traj_000040,4,2,0.96,0,heldout
sub_000382,sub_000382,traj_000040,5,2,0.9,0,heldout
sub_000382,sub_000382,traj_000040,6,2,0.91,0,heldout
sub_000382,sub_000382,traj_000040,7,2,0.93,0,heldout
sub_000382,sub_000382,traj_000040,8,2,0.9,0,heldout
sub_000382,sub_000382,traj_000040,9,2,0.84,0,heldout
sub_000382,sub_000382,traj_000040,10,2,0.85,0,heldout
sub_000382,sub_000382,traj_000040,11,2,0.93,0,heldout
sub_000382,sub_000382,traj_000040,12,2,0.79,0,heldout
sub_000382,sub_000382,traj_000040,13,2,0.8,0,heldout
sub_000382,sub_000382,traj_000040,14,1,0.28,0,heldout
sub_000382,sub_000382,traj_000040,15,3,0.73,0,heldout
sub_000382,sub_000382,traj_000040,16,2,0.77,0,heldout
sub_000382,sub_000382,traj_000040,17,3,0.65,0,heldout
sub_000382,sub_000382,traj_000040,18,2,0.81,0,heldout
sub_000382,sub_000382,traj_000040,19,2,0.76,0,heldout
sub_000382,sub_000382,traj_000040,20,2,0.86,0,heldout
sub_000382,sub_000382,traj_000040,21,2,0.83,0,heldout
sub_000382,sub_000382,traj_000040,22,2,0.86,0,heldout
sub_000382,sub_000382,traj_000040,23,3,0.64,0,heldout
sub_000382,sub_000382,traj_000040,24,2,0.7,0,heldout
sub_000382,sub_000382,traj_000040,25,2,0.8,0,heldout
sub_000382,sub_000382,traj_000040,26,2,0.73,0,heldout
sub_000382,sub_000382,traj_000040,27,0,0.3,0,heldout
sub_000382,sub_000382,traj_000040,28,1,0.26,0,heldout
sub_000382,sub_000382,traj_000040,29,3,0.48,0,heldout
sub_000382,sub_000382,traj_000040,30,2,0.75,0,heldout
sub_000382,sub_000382,traj_000040,31,2,0.69,0,heldout
sub_000382,sub_000382,traj_000040,32,2,0.74,0,heldout
sub_000382,sub_000382,traj_000040,33,2,0.78,0,heldout
sub_000382,sub_000382,traj_000040,34,2,0.7,0,heldout
sub_000382,sub_000382,traj_000040,35,2,0.69,0,heldout
sub_000382,sub_000382,traj_000040,36,3,0.61,0,heldout
sub_000382,sub_000382,traj_000040,37,2,0.7,0,heldout
sub_000382,sub_000382,traj_000040,38,2,0.63,0,heldout
sub_000382,sub_000382,traj_000040,39,2,0.6,0,heldout
sub_000382,sub_000382,traj_000040,40,2,0.64,0,heldout
sub_000382,sub_000382,traj_000040,41,2,0.66,0,heldout
sub_000382,sub_000382,traj_000040,42,2,0.72,0,heldout
sub_000382,sub_000382,traj_000040,43,2,0.66,0,heldout
sub_000382,sub_000382,traj_000040,44,2,0.65,0,heldout
sub_000382,sub_000382,traj_000040,45,3,0.57,0,heldout
sub_000382,sub_000382,traj_000040,46,2,0.74,0,heldout
sub_000382,sub_000382,traj_000040,47,2,0.66,0,heldout
sub_000382,sub_000382,traj_000040,48,2,0.69,0,heldout
sub_000382,sub_000382,traj_000040,49,2,0.75,0,heldout
sub_000382,sub_000382,traj_000040,50,2,0.6,0,heldout
sub_000382,sub_000382,traj_000040,51,3,0.68,0,heldout
sub_000382,sub_000382,traj_000040,52,3,0.6,0,heldout
sub_000382,sub_000382,traj_000040,53,2,0.66,0,heldout
sub_000382,sub_000382,traj_000040,54,2,0.68,0,heldout
sub_000382,sub_000382,traj_000040,55,2,0.63,0,heldout
sub_000382,sub_000382,traj_000040,56,2,0.7,0,heldout
sub_000382,sub_000382,traj_000040,57,2,0.7,0,heldout
sub_000382,sub_000382,traj_000040,58,2,0.59,0,heldout
sub_000382,sub_000382,traj_000040,59,3,0.64,0,heldout
sub_000382,sub_000382,traj_000040,60,3,0.62,0,heldout
sub_000382,sub_000382,traj_000040,61,3,0.63,0,heldout
sub_000382,sub_000382,traj_000040,62,3,0.6,0,heldout
sub_000382,sub_000382,traj_000040,63,2,0.68,0,heldout
sub_000382,sub_000382,traj_000040,64,2,0.64,0,heldout
sub_000382,sub_000382,traj_000040,65,2,0.71,0,heldout
sub_000382,sub_000382,traj_000040,66,2,0.67,0,heldout
sub_000382,sub_000382,traj_000040,67,2,0.66,0,heldout
sub_000382,sub_000382,traj_000040,68,2,0.71,0,heldout
sub_000382,sub_000382,traj_000040,69,0,0.35,0,heldout
sub_000382,sub_000382,traj_000040,70,1,0.45,0,heldout
sub_000382,sub_000382,traj_000040,71,2,0.64,0,heldout
sub_000382,sub_000382,traj_000040,72,3,0.68,0,heldout
sub_000382,sub_000382,traj_000040,73,3,0.68,0,heldout
sub_000382,sub_000382,traj_000040,74,3,0.7,0,heldout
sub_000382,sub_000382,traj_000040,75,3,0.59,0,heldout
sub_000382,sub_000382,traj_000040,76,2,0.4,0,heldout
sub_000382,sub_000382,traj_000040,77,3,0.61,0,heldout
sub_000382,sub_000382,traj_000040,78,3,0.67,0,heldout
sub_000382,sub_000382,traj_000040,79,2,0.47,0,heldout
sub_000382,sub_000382,traj_000040,80,3,0.68,0,heldout
sub_000382,sub_000382,traj_000040,81,0,0.29,0,heldout
sub_000382,sub_000382,traj_000040,82,1,0.43,0,heldout
sub_000382,sub_000382,traj_000040,83,3,0.61,0,heldout
sub_000382,sub_000382,traj_000040,84,3,0.66,0,heldout
sub_000382,sub_000382,traj_000040,85,2,0.47,0,heldout
sub_000382,sub_000382,traj_000040,86,3,0.61,0,heldout
sub_000382,sub_000382,traj_000040,87,3,0.62,0,heldout
sub_000382,sub_000382,traj_000040,88,3,0.6,0,heldout
sub_000382,sub_000382,traj_000040,89,3,0.58,0,heldout
sub_000382,sub_000382,traj_000040,90,3,0.62,0,heldout
sub_000382,sub_000382,traj_000040,91,3,0.59,0,heldout
sub_000382,sub_000382,traj_000040,92,2,0.5,0,heldout
sub_000382,sub_000382,traj_000040,93,3,0.56,0,heldout
sub_000382,sub_000382,traj_000040,94,2,0.57,0,heldout
sub_000382,sub_000382,traj_000040,95,3,0.57,0,heldout
sub_000382,sub_000382,traj_000040,96,2,0.61,0,heldout
sub_000382,sub_000382,traj_000040,97,2,0.53,0,heldout
sub_000382,sub_000382,traj_000040,98,2,0.59,0,heldout
sub_000382,sub_000382,traj_000040,99,2,0.52,0,heldout
sub_000382,sub_000382,traj_000040,100,3,0.62,0,heldout
sub_000382,sub_000382,traj_000040,101,3,0.56,0,heldout
sub_000382,sub_000382,traj_000040,102,2,0.54,0,heldout
sub_000382,sub_000382,traj_000040,103,3,0.59,0,heldout
sub_000382,sub_000382,traj_000040,104,3,0.5,0,heldout
sub_000382,sub_000382,traj_000040,105,1,0.55,0,heldout
sub_000382,sub_000382,traj_000040,106,1,0.53,0,heldout
sub_000382,sub_000382,traj_000040,107,1,0.59,0,heldout
sub_000382,sub_000382,traj_000040,108,1,0.56,0,heldout
sub_000382,sub_000382,traj_000040,109,1,0.49,0,heldout
sub_000382,sub_000382,traj_000040,110,3,0.6,0,heldout
sub_000382,sub_000382,traj_000040,111,3,0.55,0,heldout
sub_000382,sub_000382,traj_000040,112,2,0.49,0,heldout
sub_000382,sub_000382,traj_000040,113,3,0.63,0,heldout
sub_000382,sub_000382,traj_000040,114,0,0.06,0,heldout
sub_000382,sub_000382,traj_000040,115,2,0.54,0,heldout
sub_000382,sub_000382,traj_000040,116,1,0.35,0,heldout
sub_000382,sub_000382,traj_000040,117,3,0.58,0,heldout
sub_000382,sub_000382,traj_000040,118,2,0.48,0,heldout
sub_000382,sub_000382,traj_000040,119,3,0.54,0,heldout
sub_000390,sub_000390,traj_006401,0,0,0.34,1,heldout
sub_000390,sub_000390,traj_006401,1,2,0.58,0,heldout
sub_000390,sub_000390,traj_006401,2,1,0.12,0,heldout
sub_000390,sub_000390,traj_006401,3,3,0.91,0,heldout
sub_000390,sub_000390,traj_006401,4,3,0.91,0,heldout
sub_000390,sub_000390,traj_006401,5,3,0.96,0,heldout
sub_000390,sub_000390,traj_006401,6,3,0.81,0,heldout
sub_000390,sub_000390,traj_006401,7,3,0.85,0,heldout
sub_000390,sub_000390,traj_006401,8,3,0.84,0,heldout
sub_000390,sub_000390,traj_006401,9,3,0.86,0,heldout
sub_000390,sub_000390,traj_006401,10,3,0.83,0,heldout
sub_000390,sub_000390,traj_006401,11,3,0.84,0,heldout
sub_000390,sub_000390,traj_006401,12,3,0.84,0,heldout
sub_000390,sub_000390,traj_006401,13,3,0.83,0,heldout
sub_000390,sub_000390,traj_006401,14,3,0.89,0,heldout
sub_000390,sub_000390,traj_006401,15,3,0.84,0,heldout
sub_000390,sub_000390,traj_006401,16,3,0.87,0,heldout
sub_000390,sub_000390,traj_006401,17,3,0.76,0,heldout
sub_000390,sub_000390,traj_006401,18,3,0.87,0,heldout
sub_000390,sub_000390,traj_006401,19,3,0.79,0,heldout
sub_000390,sub_000390,traj_006401,20,3,0.86,0,heldout
sub_000390,sub_000390,traj_006401,21,3,0.73,0,heldout
sub_000390,sub_000390,traj_006401,22,3,0.74,0,heldout
sub_000390,sub_000390,traj_006401,23,3,0.77,0,heldout
sub_000390,sub_000390,traj_006401,24,3,0.76,0,heldout
sub_000390,sub_000390,traj_006401,25,3,0.72,0,heldout
sub_000390,sub_000390,traj_006401,26,3,0.76,0,heldout
sub_000390,sub_000390,traj_006401,27,3,0.72,0,heldout
sub_000390,sub_000390,traj_006401,28,3,0.78,0,heldout
sub_000390,sub_000390,traj_006401,29,3,0.72,0,heldout
sub_000390,sub_000390,traj_006401,30,3,0.77,0,heldout
sub_000390,sub_000390,traj_006401,31,0,0.33,0,heldout
sub_000390,sub_000390,traj_006401,32,2,0.64,0,heldout
sub_000390,sub_000390,traj_006401,33,1,0.13,0,heldout
sub_000390,sub_000390,traj_006401,34,3,0.69,0,heldout
sub_000390,sub_000390,traj_006401,35,3,0.71,0,heldout
sub_000390,sub_000390,traj_006401,36,3,0.67,0,heldout
sub_000390,sub_000390,traj_006401,37,3,0.77,0,heldout
sub_000390,sub_000390,traj_006401,38,3,0.69,0,heldout
sub_000390,sub_000390,traj_006401,39,3,0.65,0,heldout
sub_000390,sub_000390,traj_006401,40,3,0.7,0,heldout
sub_000390,sub_000390,traj_006401,41,3,0.62,0,heldout
sub_000390,sub_000390,traj_006401,42,3,0.7,0,heldout
sub_000390,sub_000390,traj_006401,43,3,0.68,0,heldout
sub_000390,sub_000390,traj_006401,44,3,0.66,0,heldout
sub_000390,sub_000390,traj_006401,45,3,0.68,0,heldout
sub_000390,sub_000390,traj_006401,46,3,0.7,0,heldout
sub_000390,sub_000390,traj_006401,47,3,0.57,0,heldout
sub_000390,sub_000390,traj_006401,48,1,0.22,0,heldout
sub_000390,sub_000390,traj_006401,49,0,0.39,0,heldout
sub_000390,sub_000390,traj_006401,50,2,0.66,0,heldout
sub_000390,sub_000390,traj_006401,51,2,0.54,0,heldout
sub_000390,sub_000390,traj_006401,52,1,0.09,0,heldout
sub_000390,sub_000390,traj_006401,53,3,0.63,0,heldout
sub_000390,sub_000390,traj_006401,54,3,0.62,0,heldout
sub_000390,sub_000390,traj_006401,55,3,0.56,0,heldout
sub_000390,sub_000390,traj_006401,56,3,0.64,0,heldout
sub_000390,sub_000390,traj_006401,57,3,0.56,0,heldout
sub_000390,sub_000390,traj_006401,58,3,0.61,0,heldout
sub_000390,sub_000390,traj_006401,59,3,0.51,0,heldout
sub_000390,sub_000390,traj_006401,60,1,0.09,0,heldout
sub_000390,sub_000390,traj_006401,61,2,0.49,0,heldout
sub_000390,sub_000390,traj_006401,62,0,0.33,0,heldout
sub_000390,sub_000390,traj_006401,63,3,0.58,0,heldout
sub_000390,sub_000390,traj_006401,64,3,0.58,0,heldout
sub_000390,sub_000390,traj_006401,65,3,0.62,0,heldout
sub_000390,sub_000390,traj_006401,66,3,0.57,0,heldout
sub_000390,sub_000390,traj_006401,67,3,0.53,0,heldout
sub_000390,sub_000390,traj_006401,68,3,0.52,0,heldout
sub_000390,sub_000390,traj_006401,69,3,0.56,0,heldout
sub_000390,sub_000390,traj_006401,70,3,0.56,0,heldout
sub_000390,sub_000390,traj_006401,71,3,0.51,0,heldout
sub_000390,sub_000390,traj_006401,72,1,0.16,0,heldout
sub_000390,sub_000390,traj_006401,73,2,0.38,0,heldout
sub_000390,sub_000390,traj_006401,74,0,0.31,0,heldout
sub_000390,sub_000390,traj_006401,75,3,0.57,0,heldout
sub_000390,sub_000390,traj_006401,76,3,0.48,0,heldout
sub_000390,sub_000390,traj_006401,77,3,0.44,0,heldout
sub_000390,sub_000390,traj_006401,78,3,0.49,0,heldout
sub_000390,sub_000390,traj_006401,79,3,0.38,0,heldout
sub_000390,sub_000390,traj_006401,80,3,0.45,0,heldout
sub_000390,sub_000390,traj_006401,81,3,0.4,0,heldout
sub_000390,sub_000390,traj_006401,82,3,0.38,0,heldout
sub_000390,sub_000390,traj_006401,83,3,0.35,0,heldout
sub_000390,sub_000390,traj_006401,84,0,0.49,0,heldout
sub_000390,sub_000390,traj_006401,85,0,0.42,0,heldout
sub_000390,sub_000390,traj_006401,86,2,0.38,0,heldout
sub_000390,sub_000390,traj_006401,87,3,0.28,0,heldout
sub_000390,sub_000390,traj_006401,88,1,0.15,0,heldout
sub_000390,sub_000390,traj_006401,89,1,0.13,0,heldout
sub_000390,sub_000390,traj_006401,90,2,0.32,0,heldout
sub_000390,sub_000390,traj_006401,91,0,0.35,0,heldout
sub_000390,sub_000390,traj_006401,92,1,0.21,0,heldout
sub_000390,sub_000390,traj_006401,93,3,0.31,0,heldout
sub_000390,sub_000390,traj_006401,94,3,0.24,0,heldout
sub_000390,sub_000390,traj_006401,95,0,0.43,0,heldout
sub_000390,sub_000390,traj_006401,96,0,0.43,0,heldout
sub_000390,sub_000390,traj_006401,97,0,0.34,0,heldout
sub_000390,sub_000390,traj_006401,98,0,0.36,0,heldout
sub_000390,sub_000390,traj_006401,99,0,0.3,0,heldout
sub_000390,sub_000390,traj_006401,100,2,0.47,0,heldout
sub_000390,sub_000390,traj_006401,101,2,0.53,0,heldout
sub_000390,sub_000390,traj_006401,102,2,0.48,0,heldout
sub_000390,sub_000390,traj_006401,103,2,0.47,0,heldout
sub_000390,sub_000390,traj_006401,104,3,0.37,0,heldout
sub_000390,sub_000390,traj_006401,105,1,0.33,0,heldout
sub_000390,sub_000390,traj_006401,106,2,0.44,0,heldout
