trajectory_id,trial_id,action,latent_reward
traj_004038,26,1,0.45
traj_004038,26,2,0.23
traj_004038,26,3,0.1
traj_004038,27,0,0.52
traj_004038,27,1,0.39
traj_004038,27,2,0.31
traj_004038,27,3,0.22
traj_004038,28,0,0.65
traj_004038,28,1,0.43
traj_004038,28,2,0.29
traj_004038,28,3,0.11
traj_004038,29,0,0.53
traj_004038,29,1,0.46
traj_004038,29,2,0.2
traj_004038,29,3,0.11
traj_004038,30,0,0.58
traj_004038,30,1,0.38
traj_004038,30,2,0.24
traj_004038,30,3,0.19
traj_004038,31,0,0.6
traj_004038,31,1,0.35
traj_004038,31,2,0.31
traj_004038,31,3,0.17
traj_004038,32,0,0.54
traj_004038,32,1,0.49
traj_004038,32,2,0.37
traj_004038,32,3,0.25
traj_004038,33,0,0.53
traj_004038,33,1,0.49
traj_004038,33,2,0.4
traj_004038,33,3,0.14
traj_004038,34,0,0.59
traj_004038,34,1,0.46
traj_004038,34,2,0.4
traj_004038,34,3,0.13
traj_004038,35,0,0.58
traj_004038,35,1,0.45
traj_004038,35,2,0.23
traj_004038,35,3,0.17
traj_004038,36,0,0.63
traj_004038,36,1,0.44
traj_004038,36,2,0.32
traj_004038,36,3,0.05
traj_004038,37,0,0.69
traj_004038,37,1,0.48
traj_004038,37,2,0.39
traj_004038,37,3,0.05
traj_004038,38,0,0.75
traj_004038,38,1,0.59
traj_004038,38,2,0.47
traj_004038,38,3,0.11
traj_004038,39,0,0.71
traj_004038,39,1,0.57
traj_004038,39,2,0.42
traj_004038,39,3,0.09
traj_004038,40,0,0.65
traj_004038,40,1,0.57
traj_004038,40,2,0.44
traj_004038,40,3,0.13
traj_004038,41,0,0.65
traj_004038,41,1,0.58
traj_004038,41,2,0.41
traj_004038,41,3,0.18
traj_004038,42,0,0.61
traj_004038,42,1,0.58
traj_004038,42,2,0.6
traj_004038,42,3,0.24
traj_004038,43,0,0.57
traj_004038,43,1,0.69
traj_004038,43,2,0.45
traj_004038,43,3,0.23
traj_004038,44,0,0.64
traj_004038,44,1,0.59
traj_004038,44,2,0.52
traj_004038,44,3,0.26
traj_004038,45,0,0.73
traj_004038,45,1,0.53
traj_004038,45,2,0.45
traj_004038,45,3,0.26
traj_004038,46,0,0.62
traj_004038,46,1,0.59
traj_004038,46,2,0.46
traj_004038,46,3,0.27
traj_004038,47,0,0.64
traj_004038,47,1,0.49
traj_004038,47,2,0.46
traj_004038,47,3,0.3
traj_004038,48,0,0.64
traj_004038,48,1,0.56
traj_004038,48,2,0.45
traj_004038,48,3,0.41
traj_004038,49,0,0.62
traj_004038,49,1,0.56
traj_004038,49,2,0.42
traj_004038,49,3,0.4
traj_004038,50,0,0.68
traj_004038,50,1,0.6
traj_004038,50,2,0.4
traj_004038,50,3,0.34
traj_004038,51,0,0.71
traj_004038,51,1,0.63
traj_004038,51,2,0.39
traj_004038,51,3,0.44
traj_004038,52,0,0.64
traj_004038,52,1,0.52
traj_004038,52,2,0.43
traj_004038,52,3,0.44
traj_004038,53,0,0.83
traj_004038,53,1,0.57
traj_004038,53,2,0.42
traj_004038,53,3,0.51
traj_004038,54,0,0.63
traj_004038,54,1,0.49
traj_004038,54,2,0.53
traj_004038,54,3,0.48
traj_004038,55,0,0.72
traj_004038,55,1,0.5
traj_004038,55,2,0.54
traj_004038,55,3,0.43
traj_004038,56,0,0.74
traj_004038,56,1,0.47
traj_004038,56,2,0.58
traj_004038,56,3,0.39
traj_004038,57,0,0.73
traj_004038,57,1,0.46
traj_004038,57,2,0.6
traj_004038,57,3,0.4
traj_004038,58,0,0.69
traj_004038,58,1,0.39
traj_004038,58,2,0.54
traj_004038,58,3,0.3
traj_004038,59,0,0.64
traj_004038,59,1,0.45
traj_004038,59,2,0.57
traj_004038,59,3,0.39
traj_004038,60,0,0.63
traj_004038,60,1,0.36
traj_004038,60,2,0.59
traj_004038,60,3,0.4
traj_004038,61,0,0.78
traj_004038,61,1,0.45
traj_004038,61,2,0.61
traj_004038,61,3,0.33
traj_004038,62,0,0.73
traj_004038,62,1,0.35
traj_004038,62,2,0.71
traj_004038,62,3,0.36
traj_004038,63,0,0.74
traj_004038,63,1,0.32
traj_004038,63,2,0.59
traj_004038,63,3,0.29
traj_004038,64,0,0.79
traj_004038,64,1,0.39
traj_004038,64,2,0.63
traj_004038,64,3,0.3
traj_004038,65,0,0.78
traj_004038,65,1,0.36
traj_004038,65,2,0.61
traj_004038,65,3,0.39
traj_004038,66,0,0.76
traj_004038,66,1,0.43
traj_004038,66,2,0.61
traj_004038,66,3,0.33
traj_004038,67,0,0.83
traj_004038,67,1,0.4
traj_004038,67,2,0.62
traj_004038,67,3,0.3
traj_004038,68,0,0.77
traj_004038,68,1,0.41
traj_004038,68,2,0.63
traj_004038,68,3,0.36
traj_004038,69,0,0.83
traj_004038,69,1,0.43
traj_004038,69,2,0.51
traj_004038,69,3,0.38
traj_004038,70,0,0.88
traj_004038,70,1,0.46
traj_004038,70,2,0.48
traj_004038,70,3,0.33
traj_004038,71,0,0.83
traj_004038,71,1,0.41
traj_004038,71,2,0.63
traj_004038,71,3,0.42
traj_004038,72,0,0.86
traj_004038,72,1,0.37
traj_004038,72,2,0.52
traj_004038,72,3,0.48
traj_004038,73,0,0.8
traj_004038,73,1,0.38
traj_004038,73,2,0.6
traj_004038,73,3,0.59
traj_004038,74,0,0.88
traj_004038,74,1,0.39
traj_004038,74,2,0.56
traj_004038,74,3,0.49
traj_004038,75,0,0.92
traj_004038,75,1,0.39
traj_004038,75,2,0.61
traj_004038,75,3,0.53
traj_004038,76,0,0.81
traj_004038,76,1,0.36
traj_004038,76,2,0.66
traj_004038,76,3,0.53
traj_004038,77,0,0.8
traj_004038,77,1,0.43
traj_004038,77,2,0.53
traj_004038,77,3,0.45
traj_004038,78,0,0.77
traj_004038,78,1,0.38
traj_004038,78,2,0.64
traj_004038,78,3,0.45
traj_004038,79,0,0.84
traj_004038,79,1,0.38
traj_004038,79,2,0.72
traj_004038,79,3,0.5
traj_004038,80,0,0.74
traj_004038,80,1,0.37
traj_004038,80,2,0.67
traj_004038,80,3,0.43
traj_004038,81,0,0.69
traj_004038,81,1,0.31
traj_004038,81,2,0.61
traj_004038,81,3,0.47
traj_004038,82,0,0.7
traj_004038,82,1,0.39
traj_004038,82,2,0.6
traj_004038,82,3,0.4
traj_004038,83,0,0.72
traj_004038,83,1,0.42
traj_004038,83,2,0.64
traj_004038,83,3,0.42
traj_004038,84,0,0.74
traj_004038,84,1,0.48
traj_004038,84,2,0.58
traj_004038,84,3,0.44
traj_004038,85,0,0.73
traj_004038,85,1,0.44
traj_004038,85,2,0.53
traj_004038,85,3,0.47
traj_004038,86,0,0.71
traj_004038,86,1,0.4
traj_004038,86,2,0.51
traj_004038,86,3,0.37
traj_004038,87,0,0.63
traj_004038,87,1,0.41
traj_004038,87,2,0.55
traj_004038,87,3,0.3
traj_004038,88,0,0.76
traj_004038,88,1,0.41
traj_004038,88,2,0.57
traj_004038,88,3,0.43
traj_004038,89,0,0.59
traj_004038,89,1,0.34
traj_004038,89,2,0.52
traj_004038,89,3,0.33
traj_004038,90,0,0.62
traj_004038,90,1,0.36
traj_004038,90,2,0.58
traj_004038,90,3,0.34
traj_004038,91,0,0.62
traj_004038,91,1,0.43
traj_004038,91,2,0.62
traj_004038,91,3,0.38
traj_004038,92,0,0.62
traj_004038,92,1,0.36
traj_004038,92,2,0.54
traj_004038,92,3,0.35
traj_004038,93,0,0.71
traj_004038,93,1,0.46
traj_004038,93,2,0.52
traj_004038,93,3,0.38
traj_004038,94,0,0.57
traj_004038,94,1,0.45
traj_004038,94,2,0.48
traj_004038,94,3,0.5
traj_004038,95,0,0.74
traj_004038,95,1,0.49
traj_004038,95,2,0.51
traj_004038,95,3,0.49
traj_004038,96,0,0.71
traj_004038,96,1,0.46
traj_004038,96,2,0.55
traj_004038,96,3,0.39
traj_004038,97,0,0.63
traj_004038,97,1,0.36
traj_004038,97,2,0.48
traj_004038,97,3,0.48
traj_004038,98,0,0.56
traj_004038,98,1,0.49
traj_004038,98,2,0.58
traj_004038,98,3,0.43
traj_004038,99,0,0.69
traj_004038,99,1,0.38
traj_004038,99,2,0.51
traj_004038,99,3,0.43
traj_004038,100,0,0.67
traj_004038,100,1,0.36
traj_004038,100,2,0.46
traj_004038,100,3,0.38
traj_004038,101,0,0.69
traj_004038,101,1,0.36
traj_004038,101,2,0.47
traj_004038,101,3,0.39
traj_004038,102,0,0.77
traj_004038,102,1,0.27
traj_004038,102,2,0.39
traj_004038,102,3,0.44
traj_004038,103,0,0.75
traj_004038,103,1,0.39
traj_004038,103,2,0.46
traj_004038,103,3,0.46
traj_004038,104,0,0.74
traj_004038,104,1,0.26
traj_004038,104,2,0.45
traj_004038,104,3,0.52
traj_004038,105,0,0.65
traj_004038,105,1,0.3
traj_004038,105,2,0.42
traj_004038,105,3,0.48
traj_004038,106,0,0.62
traj_004038,106,1,0.26
traj_004038,106,2,0.36
traj_004038,106,3,0.44
traj_004038,107,0,0.6
traj_004038,107,1,0.24
traj_004038,107,2,0.4
traj_004038,107,3,0.48
traj_004038,108,0,0.67
traj_004038,108,1,0.23
traj_004038,108,2,0.44
traj_004038,108,3,0.48
traj_004038,109,0,0.61
traj_004038,109,1,0.3
traj_004038,109,2,0.51
traj_004038,109,3,0.57
traj_004038,110,0,0.71
traj_004038,110,1,0.2
traj_004038,110,2,0.5
traj_004038,110,3,0.48
traj_004038,111,0,0.69
traj_004038,111,1,0.14
traj_004038,111,2,0.54
traj_004038,111,3,0.4
traj_004038,112,0,0.67
traj_004038,112,1,0.15
traj_004038,112,2,0.34
traj_004038,112,3,0.41
traj_004038,113,0,0.72
traj_004038,113,1,0.16
traj_004038,113,2,0.32
traj_004038,113,3,0.31
traj_004038,114,0,0.68
traj_004038,114,1,0.25
traj_004038,114,2,0.29
traj_004038,114,3,0.44
traj_004038,115,0,0.65
traj_004038,115,1,0.3
traj_004038,115,2,0.21
traj_004038,115,3,0.38
traj_004038,116,0,0.73
traj_004038,116,1,0.17
traj_004038,116,2,0.24
traj_004038,116,3,0.36
traj_004038,117,0,0.61
traj_004038,117,1,0.22
traj_004038,117,2,0.24
traj_004038,117,3,0.4
traj_004038,118,0,0.68
traj_004038,118,1,0.06
traj_004038,118,2,0.25
traj_004038,118,3,0.26
traj_004038,119,0,0.62
traj_004038,119,1,0.16
traj_004038,119,2,0.33
traj_004038,119,3,0.3
traj_004095,0,0,0.93
traj_004095,0,1,0.92
traj_004095,0,2,0.57
traj_004095,0,3,0.05
traj_004095,1,0,0.89
traj_004095,1,1,0.98
traj_004095,1,2,0.59
traj_004095,1,3,0.13
traj_004095,2,0,0.85
traj_004095,2,1,0.94
traj_004095,2,2,0.66
traj_004095,2,3,0.06
traj_004095,3,0,0.97
traj_004095,3,1,0.95
traj_004095,3,2,0.7
traj_004095,3,3,0.17
traj_004095,4,0,0.88
traj_004095,4,1,0.94
traj_004095,4,2,0.6
traj_004095,4,3,0.09
traj_004095,5,0,0.85
traj_004095,5,1,0.98
traj_004095,5,2,0.67
traj_004095,5,3,0.21
traj_004095,6,0,0.84
traj_004095,6,1,0.9
traj_004095,6,2,0.63
traj_004095,6,3,0.17
traj_004095,7,0,0.87
traj_004095,7,1,0.97
traj_004095,7,2,0.52
traj_004095,7,3,0.19
traj_004095,8,0,0.75
traj_004095,8,1,0.97
traj_004095,8,2,0.57
traj_004095,8,3,0.3
traj_004095,9,0,0.75
traj_004095,9,1,0.99
traj_004095,9,2,0.73
traj_004095,9,3,0.24
traj_004095,10,0,0.75
traj_004095,10,1,0.87
traj_004095,10,2,0.71
traj_004095,10,3,0.31
traj_004095,11,0,0.85
traj_004095,11,1,0.97
traj_004095,11,2,0.67
traj_004095,11,3,0.28
traj_004095,12,0,0.83
traj_004095,12,1,0.99
traj_004095,12,2,0.67
traj_004095,12,3,0.26
traj_004095,13,0,0.67
traj_004095,13,1,0.97
traj_004095,13,2,0.67
traj_004095,13,3,0.21
traj_004095,14,0,0.71
traj_004095,14,1,0.88
traj_004095,14,2,0.77
traj_004095,14,3,0.3
traj_004095,15,0,0.68
traj_004095,15,1,0.94
traj_004095,15,2,0.77
traj_004095,15,3,0.2
traj_004095,16,0,0.71
traj_004095,16,1,0.94
traj_004095,16,2,0.74
traj_004095,16,3,0.27
traj_004095,17,0,0.76
traj_004095,17,1,0.8
traj_004095,17,2,0.8
traj_004095,17,3,0.28
traj_004095,18,0,0.72
traj_004095,18,1,0.88
traj_004095,18,2,0.88
traj_004095,18,3,0.33
traj_004095,19,0,0.74
traj_004095,19,1,0.79
traj_004095,19,2,0.79
traj_004095,19,3,0.34
traj_004095,20,0,0.6
traj_004095,20,1,0.94
traj_004095,20,2,0.97
traj_004095,20,3,0.34
traj_004095,21,0,0.65
traj_004095,21,1,0.84
traj_004095,21,2,0.93
traj_004095,21,3,0.4
traj_004095,22,0,0.71
traj_004095,22,1,0.84
traj_004095,22,2,0.88
traj_004095,22,3,0.36
traj_004095,23,0,0.7
traj_004095,23,1,0.79
traj_004095,23,2,0.81
traj_004095,23,3,0.42
traj_004095,24,0,0.64
traj_004095,24,1,0.87
traj_004095,24,2,0.81
traj_004095,24,3,0.24
traj_004095,25,0,0.71
traj_004095,25,1,0.77
traj_004095,25,2,0.89
traj_004095,25,3,0.36
traj_004095,26,0,0.61
traj_004095,26,1,0.82
traj_004095,26,2,0.81
traj_004095,26,3,0.4
traj_004095,27,0,0.65
traj_004095,27,1,0.74
traj_004095,27,2,0.83
traj_004095,27,3,0.41
traj_004095,28,0,0.75
traj_004095,28,1,0.86
traj_004095,28,2,0.93
traj_004095,28,3,0.51
traj_004095,29,0,0.54
traj_004095,29,1,0.83
traj_004095,29,2,0.87
traj_004095,29,3,0.6
traj_004095,30,0,0.66
traj_004095,30,1,0.91
traj_004095,30,2,0.83
traj_004095,30,3,0.44
traj_004095,31,0,0.66
traj_004095,31,1,0.78
traj_004095,31,2,0.82
traj_004095,31,3,0.52
traj_004095,32,0,0.62
traj_004095,32,1,0.93
traj_004095,32,2,0.75
traj_004095,32,3,0.47
traj_004095,33,0,0.62
traj_004095,33,1,0.84
traj_004095,33,2,0.81
traj_004095,33,3,0.49
traj_004095,34,0,0.69
traj_004095,34,1,0.83
traj_004095,34,2,0.77
traj_004095,34,3,0.53
traj_004095,35,0,0.68
traj_004095,35,1,0.82
traj_004095,35,2,0.78
traj_004095,35,3,0.62
traj_004095,36,0,0.81
traj_004095,36,1,0.73
traj_004095,36,2,0.88
traj_004095,36,3,0.58
traj_004095,37,0,0.83
traj_004095,37,1,0.9
traj_004095,37,2,0.82
traj_004095,37,3,0.56
traj_004095,38,0,0.83
traj_004095,38,1,0.86
traj_004095,38,2,0.78
traj_004095,38,3,0.53
traj_004095,39,0,0.77
traj_004095,39,1,0.93
traj_004095,39,2,0.79
traj_004095,39,3,0.42
traj_004095,40,0,0.78
traj_004095,40,1,0.87
traj_004095,40,2,0.85
traj_004095,40,3,0.38
traj_004095,41,0,0.79
traj_004095,41,1,0.88
traj_004095,41,2,0.83
traj_004095,41,3,0.51
traj_004095,42,0,0.81
traj_004095,42,1,0.88
traj_004095,42,2,0.74
traj_004095,42,3,0.47
traj_004095,43,0,0.83
traj_004095,43,1,0.85
traj_004095,43,2,0.71
traj_004095,43,3,0.56
traj_004095,44,0,0.88
traj_004095,44,1,0.88
traj_004095,44,2,0.66
traj_004095,44,3,0.54
traj_004095,45,0,0.94
traj_004095,45,1,0.85
traj_004095,45,2,0.74
traj_004095,45,3,0.55
traj_004095,46,0,0.88
traj_004095,46,1,0.92
traj_004095,46,2,0.65
traj_004095,46,3,0.61
traj_004095,47,0,0.86
traj_004095,47,1,0.88
traj_004095,47,2,0.76
traj_004095,47,3,0.63
traj_004095,48,0,0.82
traj_004095,48,1,1.0
traj_004095,48,2,0.78
traj_004095,48,3,0.71
traj_004095,49,0,0.84
traj_004095,49,1,0.87
traj_004095,49,2,0.8
traj_004095,49,3,0.68
traj_004095,50,0,0.91
traj_004095,50,1,0.89
traj_004095,50,2,0.71
traj_004095,50,3,0.69
traj_004095,51,0,0.83
traj_004095,51,1,0.92
traj_004095,51,2,0.73
traj_004095,51,3,0.64
traj_004095,52,0,0.75
traj_004095,52,1,0.87
traj_004095,52,2,0.8
traj_004095,52,3,0.69
traj_004095,53,0,0.91
traj_004095,53,1,0.84
traj_004095,53,2,0.69
traj_004095,53,3,0.65
traj_004095,54,0,0.82
traj_004095,54,1,0.82
traj_004095,54,2,0.76
traj_004095,54,3,0.62
traj_004095,55,0,0.78
traj_004095,55,1,0.85
traj_004095,55,2,0.72
traj_004095,55,3,0.68
traj_004095,56,0,0.8
traj_004095,56,1,0.87
traj_004095,56,2,0.77
traj_004095,56,3,0.61
traj_004095,57,0,0.87
traj_004095,57,1,0.87
traj_004095,57,2,0.73
traj_004095,57,3,0.63
traj_004095,58,0,0.73
traj_004095,58,1,0.89
traj_004095,58,2,0.6
traj_004095,58,3,0.67
traj_004095,59,0,0.75
traj_004095,59,1,0.82
traj_004095,59,2,0.78
traj_004095,59,3,0.68
traj_004095,60,0,0.89
traj_004095,60,1,0.92
traj_004095,60,2,0.89
traj_004095,60,3,0.71
traj_004095,61,0,0.68
traj_004095,61,1,0.91
traj_004095,61,2,0.8
traj_004095,61,3,0.69
traj_004095,62,0,0.79
traj_004095,62,1,0.85
traj_004095,62,2,0.77
traj_004095,62,3,0.62
traj_004095,63,0,0.66
traj_004095,63,1,0.9
traj_004095,63,2,0.73
traj_004095,63,3,0.64
traj_004095,64,0,0.64
traj_004095,64,1,0.97
traj_004095,64,2,0.72
traj_004095,64,3,0.57
traj_004095,65,0,0.78
traj_004095,65,1,0.91
traj_004095,65,2,0.69
traj_004095,65,3,0.58
traj_004095,66,0,0.77
traj_004095,66,1,0.94
traj_004095,66,2,0.66
traj_004095,66,3,0.48
traj_004095,67,0,0.78
traj_004095,67,1,0.89
traj_004095,67,2,0.71
traj_004095,67,3,0.56
traj_004095,68,0,0.73
traj_004095,68,1,0.86
traj_004095,68,2,0.71
traj_004095,68,3,0.6
traj_004095,69,0,0.81
traj_004095,69,1,0.91
traj_004095,69,2,0.62
traj_004095,69,3,0.52
traj_004095,70,0,0.68
traj_004095,70,1,0.84
traj_004095,70,2,0.7
traj_004095,70,3,0.47
traj_004095,71,0,0.82
traj_004095,71,1,0.81
traj_004095,71,2,0.72
traj_004095,71,3,0.47
traj_004095,72,0,0.8
traj_004095,72,1,0.9
traj_004095,72,2,0.67
traj_004095,72,3,0.56
traj_004095,73,0,0.73
traj_004095,73,1,0.92
traj_004095,73,2,0.68
traj_004095,73,3,0.49
traj_004095,74,0,0.86
traj_004095,74,1,0.89
traj_004095,74,2,0.73
traj_004095,74,3,0.58
traj_004095,75,0,0.8
traj_004095,75,1,0.85
traj_004095,75,2,0.78
traj_004095,75,3,0.57
traj_004095,76,0,0.8
traj_004095,76,1,0.83
traj_004095,76,2,0.76
traj_004095,76,3,0.62
traj_004095,77,0,0.8
traj_004095,77,1,0.85
traj_004095,77,2,0.77
traj_004095,77,3,0.55
traj_004095,78,0,0.66
traj_004095,78,1,0.81
traj_004095,78,2,0.68
traj_004095,78,3,0.65
traj_004095,79,0,0.7
traj_004095,79,1,0.89
traj_004095,79,2,0.73
traj_004095,79,3,0.67
traj_004095,80,0,0.71
traj_004095,80,1,0.9
traj_004095,80,2,0.78
traj_004095,80,3,0.61
traj_004095,81,0,0.74
traj_004095,81,1,0.88
traj_004095,81,2,0.7
traj_004095,81,3,0.6
traj_004095,82,0,0.76
traj_004095,82,1,0.84
traj_004095,82,2,0.64
traj_004095,82,3,0.67
traj_004095,83,0,0.73
traj_004095,83,1,0.9
traj_004095,83,2,0.62
traj_004095,83,3,0.69
traj_004095,84,0,0.81
traj_004095,84,1,0.82
traj_004095,84,2,0.54
traj_004095,84,3,0.71
traj_004095,85,0,0.8
traj_004095,85,1,0.9
traj_004095,85,2,0.53
traj_004095,85,3,0.69
traj_004095,86,0,0.83
traj_004095,86,1,0.88
traj_004095,86,2,0.61
traj_004095,86,3,0.58
traj_004095,87,0,0.83
traj_004095,87,1,0.85
traj_004095,87,2,0.52
traj_004095,87,3,0.6
traj_004095,88,0,0.79
traj_004095,88,1,0.89
traj_004095,88,2,0.58
traj_004095,88,3,0.64
traj_004095,89,0,0.75
traj_004095,89,1,0.95
traj_004095,89,2,0.6
traj_004095,89,3,0.64
traj_004095,90,0,0.75
traj_004095,90,1,0.81
traj_004095,90,2,0.61
traj_004095,90,3,0.59
traj_004095,91,0,0.86
traj_004095,91,1,0.92
traj_004095,91,2,0.61
traj_004095,91,3,0.58
traj_004095,92,0,0.79
traj_004095,92,1,0.8
traj_004095,92,2,0.55
traj_004095,92,3,0.6
traj_004095,93,0,0.79
traj_004095,93,1,0.85
traj_004095,93,2,0.57
traj_004095,93,3,0.61
traj_004095,94,0,0.82
traj_004095,94,1,0.78
traj_004095,94,2,0.45
traj_004095,94,3,0.63
traj_004095,95,0,0.76
traj_004095,95,1,0.79
traj_004095,95,2,0.47
traj_004095,95,3,0.62
traj_004095,96,0,0.81
traj_004095,96,1,0.73
traj_004095,96,2,0.5
traj_004095,96,3,0.62
traj_004095,97,0,0.73
traj_004095,97,1,0.82
traj_004095,97,2,0.42
traj_004095,97,3,0.6
traj_004095,98,0,0.84
traj_004095,98,1,0.84
traj_004095,98,2,0.41
traj_004095,98,3,0.67
traj_004095,99,0,0.77
traj_004095,99,1,0.79
traj_004095,99,2,0.52
traj_004095,99,3,0.6
traj_004095,100,0,0.82
traj_004095,100,1,0.78
traj_004095,100,2,0.46
traj_004095,100,3,0.59
traj_004095,101,0,0.8
traj_004095,101,1,0.81
traj_004095,101,2,0.51
traj_004095,101,3,0.49
traj_004095,102,0,0.76
traj_004095,102,1,0.79
traj_004095,102,2,0.48
traj_004095,102,3,0.52
traj_004095,103,0,0.76
traj_004095,103,1,0.81
traj_004095,103,2,0.52
traj_004095,103,3,0.54
traj_004095,104,0,0.75
traj_004095,104,1,0.73
traj_004095,104,2,0.44
traj_004095,104,3,0.58
traj_004095,105,0,0.8
traj_004095,105,1,0.8
traj_004095,105,2,0.57
traj_004095,105,3,0.6
traj_004095,106,0,0.82
traj_004095,106,1,0.69
traj_004095,106,2,0.53
traj_004095,106,3,0.57
traj_004095,107,0,0.86
traj_004095,107,1,0.85
traj_004095,107,2,0.47
traj_004095,107,3,0.45
traj_004095,108,0,0.81
traj_004095,108,1,0.89
traj_004095,108,2,0.52
traj_004095,108,3,0.51
traj_004095,109,0,0.86
traj_004095,109,1,0.8
traj_004095,109,2,0.47
traj_004095,109,3,0.49
traj_004095,110,0,0.76
traj_004095,110,1,0.87
traj_004095,110,2,0.36
traj_004095,110,3,0.49
traj_004095,111,0,0.83
traj_004095,111,1,0.81
traj_004095,111,2,0.43
traj_004095,111,3,0.48
traj_004095,112,0,0.81
traj_004095,112,1,0.96
traj_004095,112,2,0.38
traj_004095,112,3,0.5
traj_004095,113,0,0.81
traj_004095,113,1,0.89
traj_004095,113,2,0.49
traj_004095,113,3,0.54
traj_004095,114,0,0.77
traj_004095,114,1,0.89
traj_004095,114,2,0.49
traj_004095,114,3,0.49
traj_004095,115,0,0.85
traj_004095,115,1,0.83
traj_004095,115,2,0.41
traj_004095,115,3,0.44
traj_004095,116,0,0.86
traj_004095,116,1,0.87
traj_004095,116,2,0.43
traj_004095,116,3,0.54
traj_004095,117,0,0.99
traj_004095,117,1,0.93
traj_004095,117,2,0.44
traj_004095,117,3,0.46
traj_004095,118,0,0.94
traj_004095,118,1,0.88
traj_004095,118,2,0.46
traj_004095,118,3,0.44
traj_004095,119,0,0.89
traj_004095,119,1,0.95
traj_004095,119,2,0.5
traj_004095,119,3,0.47
traj_004183,0,0,0.19
traj_004183,0,1,0.9
traj_004183,0,2,0.11
traj_004183,0,3,0.8
traj_004183,1,0,0.25
traj_004183,1,1,0.88
traj_004183,1,2,0.11
traj_004183,1,3,0.72
traj_004183,2,0,0.23
traj_004183,2,1,0.98
traj_004183,2,2,0.11
traj_004183,2,3,0.74
traj_004183,3,0,0.21
traj_004183,3,1,0.85
traj_004183,3,2,0.14
traj_004183,3,3,0.76
traj_004183,4,0,0.28
traj_004183,4,1,0.97
traj_004183,4,2,0.03
traj_004183,4,3,0.8
traj_004183,5,0,0.2
traj_004183,5,1,0.93
traj_004183,5,2,0.09
traj_004183,5,3,0.7
traj_004183,6,0,0.37
traj_004183,6,1,0.94
traj_004183,6,2,0.08
traj_004183,6,3,0.67
traj_004183,7,0,0.28
traj_004183,7,1,0.92
traj_004183,7,2,0.07
traj_004183,7,3,0.66
traj_004183,8,0,0.35
traj_004183,8,1,0.84
traj_004183,8,2,0.11
traj_004183,8,3,0.72
traj_004183,9,0,0.38
traj_004183,9,1,0.87
traj_004183,9,2,0.17
traj_004183,9,3,0.72
traj_004183,10,0,0.33
traj_004183,10,1,0.7
traj_004183,10,2,0.27
traj_004183,10,3,0.68
traj_004183,11,0,0.33
traj_004183,11,1,0.81
traj_004183,11,2,0.29
traj_004183,11,3,0.59
traj_004183,12,0,0.29
traj_004183,12,1,0.8
traj_004183,12,2,0.33
traj_004183,12,3,0.69
traj_004183,13,0,0.32
traj_004183,13,1,0.79
traj_004183,13,2,0.35
traj_004183,13,3,0.55
traj_004183,14,0,0.34
traj_004183,14,1,0.84
traj_004183,14,2,0.35
traj_004183,14,3,0.58
traj_004183,15,0,0.38
traj_004183,15,1,0.71
traj_004183,15,2,0.37
traj_004183,15,3,0.53
traj_004183,16,0,0.36
traj_004183,16,1,0.83
traj_004183,16,2,0.42
traj_004183,16,3,0.59
traj_004183,17,0,0.38
traj_004183,17,1,0.8
traj_004183,17,2,0.34
traj_004183,17,3,0.54
traj_004183,18,0,0.45
traj_004183,18,1,0.87
traj_004183,18,2,0.36
traj_004183,18,3,0.53
traj_004183,19,0,0.43
traj_004183,19,1,0.79
traj_004183,19,2,0.38
traj_004183,19,3,0.62
traj_004183,20,0,0.44
traj_004183,20,1,0.79
traj_004183,20,2,0.4
traj_004183,20,3,0.55
traj_004183,21,0,0.38
traj_004183,21,1,0.78
traj_004183,21,2,0.34
traj_004183,21,3,0.54
traj_004183,22,0,0.33
traj_004183,22,1,0.83
traj_004183,22,2,0.35
traj_004183,22,3,0.58
traj_004183,23,0,0.33
traj_004183,23,1,0.8
traj_004183,23,2,0.41
traj_004183,23,3,0.6
traj_004183,24,0,0.31
traj_004183,24,1,0.82
traj_004183,24,2,0.42
traj_004183,24,3,0.65
traj_004183,25,0,0.28
traj_004183,25,1,0.79
traj_004183,25,2,0.37
traj_004183,25,3,0.72
traj_004183,26,0,0.37
traj_004183,26,1,0.73
traj_004183,26,2,0.43
traj_004183,26,3,0.58
traj_004183,27,0,0.37
traj_004183,27,1,0.85
traj_004183,27,2,0.52
traj_004183,27,3,0.56
traj_004183,28,0,0.37
traj_004183,28,1,0.86
traj_004183,28,2,0.45
traj_004183,28,3,0.54
traj_004183,29,0,0.32
traj_004183,29,1,0.83
traj_004183,29,2,0.47
traj_004183,29,3,0.66
traj_004183,30,0,0.42
traj_004183,30,1,0.78
traj_004183,30,2,0.41
traj_004183,30,3,0.66
traj_004183,31,0,0.32
traj_004183,31,1,0.78
traj_004183,31,2,0.38
traj_004183,31,3,0.61
traj_004183,32,0,0.34
traj_004183,32,1,0.71
traj_004183,32,2,0.53
traj_004183,32,3,0.56
traj_004183,33,0,0.33
traj_004183,33,1,0.79
traj_004183,33,2,0.68
traj_004183,33,3,0.63
traj_004183,34,0,0.4
traj_004183,34,1,0.79
traj_004183,34,2,0.58
traj_004183,34,3,0.6
traj_004183,35,0,0.41
traj_004183,35,1,0.71
traj_004183,35,2,0.58
