subject_id,participant_id,trajectory_id,split,trial_id,response,feedback,reward_0,reward_1,reward_2,reward_3
subject_05,panel_022,panel_022,train,43,1,0.69,0.4,0.69,0.39,0.52
subject_05,panel_022,panel_022,train,44,1,0.74,0.32,0.74,0.36,0.5
subject_05,panel_022,panel_022,train,45,1,0.72,0.31,0.72,0.38,0.57
subject_05,panel_022,panel_022,train,46,1,0.7,0.4,0.7,0.39,0.55
subject_05,panel_022,panel_022,train,47,1,0.73,0.31,0.73,0.4,0.48
subject_05,panel_022,panel_022,train,48,1,0.63,0.36,0.63,0.33,0.54
subject_05,panel_022,panel_022,train,49,1,0.67,0.38,0.67,0.27,0.48
subject_05,panel_022,panel_022,train,50,1,0.73,0.43,0.73,0.26,0.54
subject_05,panel_022,panel_022,train,51,1,0.7,0.42,0.7,0.35,0.48
subject_05,panel_022,panel_022,train,52,1,0.6,0.31,0.6,0.38,0.46
subject_05,panel_022,panel_022,train,53,1,0.57,0.32,0.57,0.37,0.44
subject_05,panel_022,panel_022,train,54,1,0.57,0.39,0.57,0.4,0.41
subject_05,panel_022,panel_022,train,55,1,0.67,0.39,0.67,0.41,0.54
subject_05,panel_022,panel_022,train,56,1,0.64,0.41,0.64,0.37,0.52
subject_05,panel_022,panel_022,train,57,3,0.54,0.35,0.6,0.36,0.54
subject_05,panel_022,panel_022,train,58,1,0.65,0.42,0.65,0.35,0.5
subject_05,panel_022,panel_022,train,59,1,0.65,0.45,0.65,0.31,0.42
subject_05,panel_022,panel_022,train,60,1,0.66,0.38,0.66,0.42,0.43
subject_05,panel_022,panel_022,train,61,1,0.7,0.3,0.7,0.37,0.51
subject_05,panel_022,panel_022,train,62,1,0.71,0.36,0.71,0.38,0.38
subject_05,panel_022,panel_022,train,63,1,0.65,0.42,0.65,0.33,0.43
subject_05,panel_022,panel_022,train,64,1,0.72,0.39,0.72,0.35,0.43
subject_05,panel_022,panel_022,train,65,1,0.75,0.4,0.75,0.29,0.41
subject_05,panel_022,panel_022,train,66,1,0.73,0.36,0.73,0.3,0.43
subject_05,panel_022,panel_022,train,67,1,0.69,0.31,0.69,0.33,0.41
subject_05,panel_022,panel_022,train,68,1,0.65,0.34,0.65,0.32,0.47
subject_05,panel_022,panel_022,train,69,1,0.68,0.36,0.68,0.31,0.35
subject_05,panel_022,panel_022,train,70,1,0.64,0.32,0.64,0.4,0.36
subject_05,panel_022,panel_022,train,71,1,0.71,0.39,0.71,0.4,0.38
subject_05,panel_022,panel_022,train,72,1,0.71,0.44,0.71,0.38,0.28
subject_05,panel_022,panel_022,train,73,2,0.3,0.46,0.65,0.3,0.36
subject_05,panel_022,panel_022,train,74,0,0.4,0.4,0.72,0.47,0.31
subject_05,panel_022,panel_022,train,75,3,0.37,0.45,0.73,0.43,0.37
subject_05,panel_022,panel_022,train,76,1,0.72,0.45,0.72,0.38,0.33
subject_05,panel_022,panel_022,train,77,1,0.71,0.53,0.71,0.3,0.35
subject_05,panel_022,panel_022,train,78,1,0.67,0.41,0.67,0.29,0.4
subject_05,panel_022,panel_022,train,79,1,0.72,0.28,0.72,0.29,0.41
subject_05,panel_022,panel_022,train,80,1,0.84,0.4,0.84,0.29,0.32
subject_05,panel_022,panel_022,train,81,1,0.73,0.33,0.73,0.37,0.24
subject_05,panel_022,panel_022,train,82,1,0.68,0.35,0.68,0.32,0.32
subject_05,panel_022,panel_022,train,83,1,0.7,0.3,0.7,0.35,0.33
subject_05,panel_022,panel_022,train,84,1,0.63,0.33,0.63,0.44,0.27
subject_05,panel_022,panel_022,train,85,1,0.58,0.41,0.58,0.35,0.37
subject_05,panel_022,panel_022,train,86,1,0.65,0.29,0.65,0.31,0.35
subject_05,panel_022,panel_022,train,87,1,0.61,0.3,0.61,0.37,0.26
subject_05,panel_022,panel_022,train,88,3,0.31,0.33,0.63,0.4,0.31
subject_05,panel_022,panel_022,train,89,2,0.39,0.23,0.6,0.39,0.32
subject_05,panel_022,panel_022,train,90,0,0.28,0.28,0.62,0.37,0.26
subject_05,panel_022,panel_022,train,91,1,0.62,0.26,0.62,0.41,0.29
subject_05,panel_022,panel_022,train,92,1,0.59,0.38,0.59,0.33,0.25
subject_05,panel_022,panel_022,train,93,1,0.55,0.37,0.55,0.35,0.28
subject_05,panel_022,panel_022,train,94,1,0.58,0.4,0.58,0.42,0.2
subject_05,panel_022,panel_022,train,95,1,0.54,0.48,0.54,0.34,0.31
subject_05,panel_022,panel_022,train,96,3,0.31,0.45,0.6,0.27,0.31
subject_05,panel_022,panel_022,train,97,2,0.26,0.39,0.5,0.26,0.25
subject_05,panel_022,panel_022,train,98,0,0.47,0.47,0.45,0.29,0.36
subject_05,panel_022,panel_022,train,99,1,0.51,0.42,0.51,0.31,0.3
subject_05,panel_022,panel_022,train,100,1,0.54,0.44,0.54,0.37,0.39
subject_05,panel_022,panel_022,train,101,1,0.56,0.44,0.56,0.47,0.41
subject_05,panel_022,panel_022,train,102,1,0.45,0.4,0.45,0.44,0.38
subject_05,panel_022,panel_022,train,103,1,0.45,0.45,0.45,0.41,0.33
subject_05,panel_022,panel_022,train,104,3,0.3,0.4,0.47,0.4,0.3
subject_05,panel_022,panel_022,train,105,0,0.45,0.45,0.45,0.41,0.35
subject_05,panel_022,panel_022,train,106,2,0.4,0.5,0.38,0.4,0.4
subject_05,panel_022,panel_022,train,107,0,0.53,0.53,0.43,0.42,0.34
subject_05,panel_022,panel_022,train,108,1,0.44,0.4,0.44,0.39,0.48
subject_05,panel_022,panel_022,train,109,2,0.25,0.45,0.52,0.25,0.36
subject_05,panel_022,panel_022,train,110,0,0.4,0.4,0.49,0.34,0.35
subject_05,panel_022,panel_022,train,111,3,0.34,0.43,0.39,0.31,0.34
subject_05,panel_022,panel_022,train,112,1,0.38,0.41,0.38,0.33,0.34
subject_05,panel_022,panel_022,train,113,2,0.4,0.42,0.31,0.4,0.31
subject_05,panel_022,panel_022,train,114,0,0.4,0.4,0.5,0.4,0.39
subject_05,panel_022,panel_022,train,115,1,0.47,0.34,0.47,0.34,0.42
subject_05,panel_022,panel_022,train,116,1,0.39,0.43,0.39,0.47,0.32
subject_05,panel_022,panel_022,train,117,3,0.38,0.4,0.41,0.52,0.38
subject_05,panel_022,panel_022,train,118,0,0.44,0.44,0.52,0.48,0.36
subject_05,panel_022,panel_022,train,119,2,0.47,0.45,0.55,0.47,0.41
subject_05,panel_023,panel_023,heldout,0,0,0.22,0.22,0.36,0.86,0.71
subject_05,panel_023,panel_023,heldout,1,2,0.77,0.43,0.29,0.77,0.62
subject_05,panel_023,panel_023,heldout,2,1,0.3,0.36,0.3,0.82,0.7
subject_05,panel_023,panel_023,heldout,3,3,0.7,0.38,0.32,0.68,0.7
subject_05,panel_023,panel_023,heldout,4,2,0.79,0.46,0.25,0.79,0.68
subject_05,panel_023,panel_023,heldout,5,2,0.76,0.44,0.27,0.76,0.75
subject_05,panel_023,panel_023,heldout,6,2,0.73,0.41,0.28,0.73,0.74
subject_05,panel_023,panel_023,heldout,7,2,0.68,0.37,0.32,0.68,0.75
subject_05,panel_023,panel_023,heldout,8,2,0.67,0.47,0.19,0.67,0.68
subject_05,panel_023,panel_023,heldout,9,1,0.3,0.45,0.3,0.74,0.58
subject_05,panel_023,panel_023,heldout,10,3,0.71,0.4,0.34,0.76,0.71
subject_05,panel_023,panel_023,heldout,11,3,0.6,0.43,0.35,0.75,0.6
subject_05,panel_023,panel_023,heldout,12,2,0.71,0.46,0.34,0.71,0.67
subject_05,panel_023,panel_023,heldout,13,2,0.69,0.54,0.39,0.69,0.68
subject_05,panel_023,panel_023,heldout,14,3,0.69,0.5,0.33,0.69,0.69
subject_05,panel_023,panel_023,heldout,15,3,0.76,0.47,0.34,0.77,0.76
subject_05,panel_023,panel_023,heldout,16,3,0.69,0.54,0.32,0.77,0.69
subject_05,panel_023,panel_023,heldout,17,3,0.61,0.49,0.4,0.82,0.61
subject_05,panel_023,panel_023,heldout,18,2,0.76,0.52,0.41,0.76,0.75
subject_05,panel_023,panel_023,heldout,19,2,0.68,0.52,0.26,0.68,0.68
subject_05,panel_023,panel_023,heldout,20,2,0.73,0.53,0.36,0.73,0.67
subject_05,panel_023,panel_023,heldout,21,2,0.82,0.52,0.38,0.82,0.59
subject_05,panel_023,panel_023,heldout,22,2,0.69,0.61,0.35,0.69,0.61
subject_05,panel_023,panel_023,heldout,23,3,0.69,0.64,0.37,0.81,0.69
subject_05,panel_023,panel_023,heldout,24,2,0.71,0.59,0.37,0.71,0.65
subject_05,panel_023,panel_023,heldout,25,2,0.65,0.57,0.39,0.65,0.6
subject_05,panel_023,panel_023,heldout,26,3,0.57,0.56,0.37,0.73,0.57
subject_05,panel_023,panel_023,heldout,27,0,0.5,0.5,0.37,0.68,0.67
subject_05,panel_023,panel_023,heldout,28,1,0.41,0.56,0.41,0.77,0.65
subject_05,panel_023,panel_023,heldout,29,2,0.74,0.49,0.41,0.74,0.61
subject_05,panel_023,panel_023,heldout,30,3,0.6,0.49,0.38,0.7,0.6
subject_05,panel_023,panel_023,heldout,31,2,0.69,0.49,0.4,0.69,0.62
subject_05,panel_023,panel_023,heldout,32,2,0.54,0.44,0.39,0.54,0.64
subject_05,panel_023,panel_023,heldout,33,3,0.58,0.42,0.39,0.62,0.58
subject_05,panel_023,panel_023,heldout,34,3,0.64,0.49,0.28,0.61,0.64
subject_05,panel_023,panel_023,heldout,35,3,0.58,0.45,0.34,0.63,0.58
subject_05,panel_023,panel_023,heldout,36,2,0.5,0.54,0.35,0.5,0.65
subject_05,panel_023,panel_023,heldout,37,0,0.47,0.47,0.31,0.59,0.64
subject_05,panel_023,panel_023,heldout,38,1,0.36,0.39,0.36,0.54,0.67
subject_05,panel_023,panel_023,heldout,39,2,0.61,0.38,0.33,0.61,0.61
subject_05,panel_023,panel_023,heldout,40,2,0.63,0.48,0.35,0.63,0.7
subject_05,panel_023,panel_023,heldout,41,2,0.58,0.49,0.31,0.58,0.67
subject_05,panel_023,panel_023,heldout,42,3,0.78,0.45,0.41,0.63,0.78
subject_05,panel_023,panel_023,heldout,43,3,0.81,0.5,0.4,0.58,0.81
subject_05,panel_023,panel_023,heldout,44,3,0.74,0.45,0.37,0.62,0.74
subject_05,panel_023,panel_023,heldout,45,3,0.81,0.52,0.43,0.61,0.81
subject_05,panel_023,panel_023,heldout,46,3,0.77,0.46,0.47,0.66,0.77
subject_05,panel_023,panel_023,heldout,47,3,0.71,0.37,0.41,0.56,0.71
subject_05,panel_023,panel_023,heldout,48,3,0.74,0.38,0.44,0.59,0.74
subject_05,panel_023,panel_023,heldout,49,3,0.75,0.49,0.5,0.69,0.75
subject_05,panel_023,panel_023,heldout,50,3,0.78,0.49,0.48,0.67,0.78
subject_05,panel_023,panel_023,heldout,51,3,0.82,0.46,0.44,0.59,0.82
subject_05,panel_023,panel_023,heldout,52,3,0.71,0.52,0.36,0.62,0.71
subject_05,panel_023,panel_023,heldout,53,3,0.75,0.47,0.29,0.6,0.75
subject_05,panel_023,panel_023,heldout,54,3,0.8,0.46,0.31,0.61,0.8
subject_05,panel_023,panel_023,heldout,55,3,0.81,0.46,0.38,0.66,0.81
subject_05,panel_023,panel_023,heldout,56,3,0.68,0.49,0.35,0.57,0.68
subject_05,panel_023,panel_023,heldout,57,3,0.73,0.55,0.35,0.62,0.73
subject_05,panel_023,panel_023,heldout,58,3,0.67,0.59,0.35,0.64,0.67
subject_05,panel_023,panel_023,heldout,59,3,0.63,0.53,0.35,0.69,0.63
subject_05,panel_023,panel_023,heldout,60,3,0.69,0.54,0.3,0.72,0.69
subject_05,panel_023,panel_023,heldout,61,3,0.67,0.47,0.25,0.67,0.67
subject_05,panel_023,panel_023,heldout,62,3,0.77,0.42,0.35,0.68,0.77
subject_05,panel_023,panel_023,heldout,63,3,0.77,0.48,0.29,0.64,0.77
subject_05,panel_023,panel_023,heldout,64,3,0.69,0.4,0.2,0.68,0.69
subject_05,panel_023,panel_023,heldout,65,3,0.65,0.37,0.27,0.63,0.65
subject_05,panel_023,panel_023,heldout,66,2,0.63,0.54,0.18,0.63,0.75
subject_05,panel_023,panel_023,heldout,67,3,0.57,0.47,0.3,0.57,0.57
subject_05,panel_023,panel_023,heldout,68,2,0.58,0.53,0.17,0.58,0.7
subject_05,panel_023,panel_023,heldout,69,1,0.16,0.44,0.16,0.66,0.7
subject_05,panel_023,panel_023,heldout,70,0,0.44,0.44,0.22,0.6,0.74
subject_05,panel_023,panel_023,heldout,71,1,0.26,0.52,0.26,0.64,0.78
subject_05,panel_023,panel_023,heldout,72,3,0.79,0.52,0.14,0.62,0.79
subject_05,panel_023,panel_023,heldout,73,2,0.57,0.49,0.21,0.57,0.76
subject_05,panel_023,panel_023,heldout,74,3,0.76,0.59,0.27,0.68,0.76
subject_05,panel_023,panel_023,heldout,75,3,0.62,0.64,0.29,0.61,0.62
subject_05,panel_023,panel_023,heldout,76,3,0.66,0.54,0.35,0.58,0.66
subject_05,panel_023,panel_023,heldout,77,3,0.63,0.51,0.33,0.6,0.63
subject_05,panel_023,panel_023,heldout,78,3,0.67,0.55,0.29,0.53,0.67
subject_05,panel_023,panel_023,heldout,79,3,0.72,0.46,0.24,0.51,0.72
subject_05,panel_023,panel_023,heldout,80,3,0.77,0.5,0.28,0.57,0.77
subject_05,panel_023,panel_023,heldout,81,3,0.77,0.48,0.28,0.57,0.77
subject_05,panel_023,panel_023,heldout,82,3,0.73,0.51,0.23,0.55,0.73
subject_05,panel_023,panel_023,heldout,83,3,0.74,0.45,0.25,0.62,0.74
subject_05,panel_023,panel_023,heldout,84,3,0.71,0.59,0.25,0.55,0.71
subject_05,panel_023,panel_023,heldout,85,2,0.48,0.49,0.36,0.48,0.73
subject_05,panel_023,panel_023,heldout,86,0,0.45,0.45,0.42,0.49,0.54
subject_05,panel_023,panel_023,heldout,87,1,0.31,0.45,0.31,0.55,0.66
subject_05,panel_023,panel_023,heldout,88,3,0.66,0.42,0.37,0.54,0.66
subject_05,panel_023,panel_023,heldout,89,3,0.7,0.49,0.43,0.53,0.7
subject_05,panel_023,panel_023,heldout,90,3,0.65,0.46,0.39,0.52,0.65
subject_05,panel_023,panel_023,heldout,91,3,0.61,0.5,0.5,0.49,0.61
subject_05,panel_023,panel_023,heldout,92,3,0.6,0.51,0.45,0.61,0.6
subject_05,panel_023,panel_023,heldout,93,3,0.65,0.48,0.42,0.51,0.65
subject_05,panel_023,panel_023,heldout,94,3,0.69,0.46,0.4,0.49,0.69
subject_05,panel_023,panel_023,heldout,95,3,0.65,0.51,0.38,0.48,0.65
subject_05,panel_023,panel_023,heldout,96,3,0.64,0.56,0.45,0.52,0.64
subject_05,panel_023,panel_023,heldout,97,3,0.74,0.47,0.43,0.59,0.74
subject_05,panel_023,panel_023,heldout,98,3,0.69,0.37,0.43,0.46,0.69
subject_05,panel_023,panel_023,heldout,99,3,0.69,0.41,0.4,0.47,0.69
subject_05,panel_023,panel_023,heldout,100,3,0.66,0.4,0.28,0.41,0.66
subject_05,panel_023,panel_023,heldout,101,3,0.75,0.37,0.29,0.48,0.75
subject_05,panel_023,panel_023,heldout,102,3,0.73,0.41,0.27,0.45,0.73
subject_05,panel_023,panel_023,heldout,103,3,0.8,0.4,0.29,0.55,0.8
subject_05,panel_023,panel_023,heldout,104,3,0.77,0.39,0.35,0.61,0.77
subject_05,panel_023,panel_023,heldout,105,3,0.73,0.41,0.24,0.54,0.73
subject_05,panel_023,panel_023,heldout,106,3,0.72,0.49,0.32,0.49,0.72
subject_05,panel_023,panel_023,heldout,107,3,0.62,0.44,0.26,0.43,0.62
subject_05,panel_023,panel_023,heldout,108,2,0.47,0.48,0.31,0.47,0.64
subject_05,panel_023,panel_023,heldout,109,0,0.37,0.37,0.32,0.41,0.6
subject_05,panel_023,panel_023,heldout,110,1,0.24,0.43,0.24,0.38,0.56
subject_05,panel_023,panel_023,heldout,111,3,0.53,0.54,0.34,0.47,0.53
subject_05,panel_023,panel_023,heldout,112,3,0.65,0.44,0.37,0.43,0.65
subject_05,panel_023,panel_023,heldout,113,3,0.56,0.52,0.44,0.54,0.56
subject_05,panel_023,panel_023,heldout,114,2,0.59,0.48,0.41,0.59,0.6
subject_05,panel_023,panel_023,heldout,115,3,0.59,0.46,0.45,0.47,0.59
subject_05,panel_023,panel_023,heldout,116,2,0.55,0.49,0.46,0.55,0.61
subject_05,panel_023,panel_023,heldout,117,3,0.58,0.52,0.45,0.52,0.58
subject_05,panel_023,panel_023,heldout,118,3,0.58,0.57,0.46,0.57,0.58
subject_05,panel_023,panel_023,heldout,119,3,0.57,0.59,0.44,0.54,0.57
subject_06,panel_024,panel_024,train,0,0,0.75,0.75,0.24,0.04,0.02
subject_06,panel_024,panel_024,train,1,0,0.59,0.59,0.29,0.11,0.07
subject_06,panel_024,panel_024,train,2,3,0.09,0.65,0.23,0.03,0.09
subject_06,panel_024,panel_024,train,3,2,0.13,0.72,0.3,0.13,0.09
subject_06,panel_024,panel_024,train,4,1,0.38,0.74,0.38,0.07,0.07
subject_06,panel_024,panel_024,train,5,0,0.74,0.74,0.27,0.14,0.03
subject_06,panel_024,panel_024,train,6,0,0.75,0.75,0.25,0.12,0.03
subject_06,panel_024,panel_024,train,7,0,0.67,0.67,0.26,0.1,0.04
subject_06,panel_024,panel_024,train,8,0,0.67,0.67,0.28,0.1,0.03
subject_06,panel_024,panel_024,train,9,0,0.64,0.64,0.18,0.02,0.06
subject_06,panel_024,panel_024,train,10,0,0.62,0.62,0.17,0.02,0.09
subject_06,panel_024,panel_024,train,11,0,0.56,0.56,0.2,0.02,0.01
subject_06,panel_024,panel_024,train,12,0,0.6,0.6,0.05,0.07,0.03
subject_06,panel_024,panel_024,train,13,0,0.68,0.68,0.04,0.14,0.05
subject_06,panel_024,panel_024,train,14,0,0.65,0.65,0.17,0.15,0.03
subject_06,panel_024,panel_024,train,15,0,0.64,0.64,0.09,0.14,0.02
subject_06,panel_024,panel_024,train,16,0,0.7,0.7,0.1,0.05,0.02
subject_06,panel_024,panel_024,train,17,0,0.65,0.65,0.16,0.01,0.08
subject_06,panel_024,panel_024,train,18,0,0.68,0.68,0.12,0.02,0.05
subject_06,panel_024,panel_024,train,19,0,0.72,0.72,0.11,0.04,0.1
subject_06,panel_024,panel_024,train,20,0,0.71,0.71,0.06,0.02,0.04
subject_06,panel_024,panel_024,train,21,0,0.72,0.72,0.1,0.09,0.07
subject_06,panel_024,panel_024,train,22,0,0.68,0.68,0.16,0.03,0.02
subject_06,panel_024,panel_024,train,23,0,0.68,0.68,0.11,0.04,0.1
subject_06,panel_024,panel_024,train,24,0,0.71,0.71,0.07,0.05,0.03
subject_06,panel_024,panel_024,train,25,0,0.71,0.71,0.07,0.06,0.02
subject_06,panel_024,panel_024,train,26,0,0.75,0.75,0.13,0.1,0.11
subject_06,panel_024,panel_024,train,27,0,0.76,0.76,0.06,0.06,0.11
subject_06,panel_024,panel_024,train,28,0,0.83,0.83,0.01,0.07,0.13
subject_06,panel_024,panel_024,train,29,0,0.92,0.92,0.07,0.07,0.21
subject_06,panel_024,panel_024,train,30,0,0.82,0.82,0.08,0.05,0.17
subject_06,panel_024,panel_024,train,31,0,0.82,0.82,0.04,0.14,0.12
subject_06,panel_024,panel_024,train,32,0,0.74,0.74,0.03,0.13,0.16
subject_06,panel_024,panel_024,train,33,0,0.78,0.78,0.03,0.08,0.16
subject_06,panel_024,panel_024,train,34,0,0.78,0.78,0.1,0.15,0.11
subject_06,panel_024,panel_024,train,35,0,0.78,0.78,0.02,0.2,0.11
subject_06,panel_024,panel_024,train,36,0,0.75,0.75,0.14,0.19,0.13
subject_06,panel_024,panel_024,train,37,0,0.76,0.76,0.13,0.2,0.08
subject_06,panel_024,panel_024,train,38,0,0.68,0.68,0.1,0.19,0.14
subject_06,panel_024,panel_024,train,39,0,0.75,0.75,0.12,0.26,0.16
subject_06,panel_024,panel_024,train,40,0,0.74,0.74,0.19,0.29,0.18
subject_06,panel_024,panel_024,train,41,0,0.73,0.73,0.12,0.22,0.14
subject_06,panel_024,panel_024,train,42,0,0.89,0.89,0.19,0.19,0.08
subject_06,panel_024,panel_024,train,43,0,0.78,0.78,0.22,0.19,0.19
subject_06,panel_024,panel_024,train,44,0,0.74,0.74,0.1,0.24,0.2
subject_06,panel_024,panel_024,train,45,0,0.68,0.68,0.22,0.23,0.14
subject_06,panel_024,panel_024,train,46,0,0.65,0.65,0.2,0.28,0.14
subject_06,panel_024,panel_024,train,47,0,0.68,0.68,0.28,0.29,0.13
subject_06,panel_024,panel_024,train,48,0,0.6,0.6,0.31,0.23,0.08
subject_06,panel_024,panel_024,train,49,0,0.68,0.68,0.32,0.35,0.2
subject_06,panel_024,panel_024,train,50,0,0.76,0.76,0.35,0.32,0.17
subject_06,panel_024,panel_024,train,51,0,0.6,0.6,0.35,0.37,0.17
subject_06,panel_024,panel_024,train,52,0,0.69,0.69,0.38,0.2,0.15
subject_06,panel_024,panel_024,train,53,0,0.6,0.6,0.32,0.26,0.13
subject_06,panel_024,panel_024,train,54,0,0.64,0.64,0.41,0.24,0.13
subject_06,panel_024,panel_024,train,55,0,0.67,0.67,0.38,0.19,0.15
subject_06,panel_024,panel_024,train,56,0,0.62,0.62,0.34,0.22,0.18
subject_06,panel_024,panel_024,train,57,0,0.67,0.67,0.41,0.34,0.21
subject_06,panel_024,panel_024,train,58,0,0.69,0.69,0.42,0.28,0.16
subject_06,panel_024,panel_024,train,59,0,0.6,0.6,0.56,0.25,0.08
subject_06,panel_024,panel_024,train,60,0,0.63,0.63,0.48,0.17,0.18
subject_06,panel_024,panel_024,train,61,0,0.64,0.64,0.38,0.28,0.3
subject_06,panel_024,panel_024,train,62,0,0.64,0.64,0.38,0.27,0.23
subject_06,panel_024,panel_024,train,63,0,0.7,0.7,0.39,0.31,0.21
subject_06,panel_024,panel_024,train,64,0,0.64,0.64,0.42,0.33,0.19
subject_06,panel_024,panel_024,train,65,0,0.68,0.68,0.45,0.32,0.19
subject_06,panel_024,panel_024,train,66,0,0.71,0.71,0.51,0.35,0.26
subject_06,panel_024,panel_024,train,67,0,0.72,0.72,0.52,0.49,0.24
subject_06,panel_024,panel_024,train,68,0,0.71,0.71,0.42,0.48,0.33
subject_06,panel_024,panel_024,train,69,0,0.66,0.66,0.47,0.32,0.26
subject_06,panel_024,panel_024,train,70,0,0.71,0.71,0.49,0.36,0.21
subject_06,panel_024,panel_024,train,71,0,0.71,0.71,0.4,0.44,0.31
subject_06,panel_024,panel_024,train,72,0,0.76,0.76,0.45,0.33,0.22
subject_06,panel_024,panel_024,train,73,0,0.79,0.79,0.43,0.28,0.25
subject_06,panel_024,panel_024,train,74,0,0.77,0.77,0.36,0.38,0.36
subject_06,panel_024,panel_024,train,75,0,0.78,0.78,0.48,0.46,0.32
subject_06,panel_024,panel_024,train,76,0,0.73,0.73,0.37,0.55,0.4
subject_06,panel_024,panel_024,train,77,0,0.71,0.71,0.44,0.56,0.38
subject_06,panel_024,panel_024,train,78,0,0.76,0.76,0.42,0.58,0.29
subject_06,panel_024,panel_024,train,79,0,0.71,0.71,0.36,0.51,0.41
subject_06,panel_024,panel_024,train,80,0,0.65,0.65,0.47,0.61,0.38
subject_06,panel_024,panel_024,train,81,0,0.75,0.75,0.48,0.49,0.45
subject_06,panel_024,panel_024,train,82,0,0.63,0.63,0.48,0.57,0.33
subject_06,panel_024,panel_024,train,83,0,0.66,0.66,0.4,0.58,0.4
subject_06,panel_024,panel_024,train,84,0,0.71,0.71,0.39,0.68,0.45
subject_06,panel_024,panel_024,train,85,0,0.67,0.67,0.42,0.61,0.41
subject_06,panel_024,panel_024,train,86,0,0.61,0.61,0.4,0.63,0.38
subject_06,panel_024,panel_024,train,87,0,0.59,0.59,0.42,0.6,0.35
subject_06,panel_024,panel_024,train,88,0,0.58,0.58,0.44,0.71,0.4
subject_06,panel_024,panel_024,train,89,0,0.57,0.57,0.42,0.74,0.47
subject_06,panel_024,panel_024,train,90,0,0.58,0.58,0.48,0.71,0.46
subject_06,panel_024,panel_024,train,91,0,0.63,0.63,0.47,0.62,0.49
subject_06,panel_024,panel_024,train,92,0,0.64,0.64,0.53,0.63,0.48
subject_06,panel_024,panel_024,train,93,0,0.67,0.67,0.52,0.75,0.5
subject_06,panel_024,panel_024,train,94,0,0.65,0.65,0.53,0.75,0.52
subject_06,panel_024,panel_024,train,95,0,0.68,0.68,0.54,0.83,0.55
subject_06,panel_024,panel_024,train,96,0,0.62,0.62,0.49,0.76,0.47
subject_06,panel_024,panel_024,train,97,0,0.66,0.66,0.44,0.8,0.45
subject_06,panel_024,panel_024,train,98,0,0.49,0.49,0.53,0.68,0.52
subject_06,panel_024,panel_024,train,99,1,0.62,0.65,0.62,0.77,0.43
subject_06,panel_024,panel_024,train,100,1,0.54,0.61,0.54,0.69,0.48
subject_06,panel_024,panel_024,train,101,1,0.54,0.58,0.54,0.73,0.46
subject_06,panel_024,panel_024,train,102,1,0.52,0.6,0.52,0.71,0.45
subject_06,panel_024,panel_024,train,103,0,0.52,0.52,0.48,0.7,0.4
subject_06,panel_024,panel_024,train,104,1,0.48,0.57,0.48,0.71,0.47
subject_06,panel_024,panel_024,train,105,0,0.56,0.56,0.4,0.74,0.47
subject_06,panel_024,panel_024,train,106,0,0.54,0.54,0.5,0.7,0.45
subject_06,panel_024,panel_024,train,107,1,0.54,0.48,0.54,0.76,0.41
subject_06,panel_024,panel_024,train,108,1,0.52,0.52,0.52,0.7,0.37
subject_06,panel_024,panel_024,train,109,0,0.44,0.44,0.56,0.72,0.43
subject_06,panel_024,panel_024,train,110,1,0.55,0.45,0.55,0.74,0.36
subject_06,panel_024,panel_024,train,111,1,0.55,0.43,0.55,0.73,0.36
subject_06,panel_024,panel_024,train,112,1,0.46,0.46,0.46,0.68,0.31
subject_06,panel_024,panel_024,train,113,3,0.5,0.46,0.51,0.67,0.5
subject_06,panel_024,panel_024,train,114,2,0.62,0.55,0.58,0.62,0.41
subject_06,panel_024,panel_024,train,115,2,0.57,0.51,0.53,0.57,0.61
subject_06,panel_024,panel_024,train,116,1,0.57,0.51,0.57,0.6,0.52
subject_06,panel_024,panel_024,train,117,2,0.57,0.54,0.64,0.57,0.42
subject_06,panel_024,panel_024,train,118,3,0.54,0.56,0.52,0.55,0.54
subject_06,panel_024,panel_024,train,119,3,0.59,0.57,0.58,0.55,0.59
subject_06,panel_025,panel_025,train,0,0,0.52,0.52,0.1,0.4,0.91
subject_06,panel_025,panel_025,train,1,3,0.82,0.55,0.04,0.42,0.82
subject_06,panel_025,panel_025,train,2,3,0.8,0.5,0.07,0.41,0.8
subject_06,panel_025,panel_025,train,3,3,0.82,0.52,0.07,0.43,0.82
subject_06,panel_025,panel_025,train,4,3,0.85,0.62,0.07,0.42,0.85
subject_06,panel_025,panel_025,train,5,3,0.76,0.47,0.05,0.43,0.76
subject_06,panel_025,panel_025,train,6,3,0.87,0.58,0.06,0.38,0.87
subject_06,panel_025,panel_025,train,7,3,0.78,0.55,0.09,0.29,0.78
subject_06,panel_025,panel_025,train,8,3,0.77,0.49,0.17,0.39,0.77
subject_06,panel_025,panel_025,train,9,3,0.74,0.54,0.12,0.27,0.74
subject_06,panel_025,panel_025,train,10,3,0.76,0.58,0.15,0.3,0.76
subject_06,panel_025,panel_025,train,11,3,0.79,0.58,0.13,0.28,0.79
subject_06,panel_025,panel_025,train,12,3,0.82,0.51,0.23,0.34,0.82
subject_06,panel_025,panel_025,train,13,3,0.77,0.6,0.18,0.32,0.77
subject_06,panel_025,panel_025,train,14,3,0.81,0.64,0.14,0.25,0.81
subject_06,panel_025,panel_025,train,15,3,0.86,0.61,0.12,0.31,0.86
subject_06,panel_025,panel_025,train,16,3,0.74,0.53,0.1,0.29,0.74
