participant_id,subject_id,trajectory_id,trial_id,response,feedback,episode_start,rt_ms,rt,trial_mask,masking_reason,split
sub_000523,sub_000523,traj_002355,65,0,0.65,0,150.0,0.15,1,included,train
sub_000523,sub_000523,traj_002355,66,0,0.67,0,49.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,67,0,0.71,0,313.0,0.313,1,included,train
sub_000523,sub_000523,traj_002355,68,0,0.56,0,72.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,69,0,0.64,0,57.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,70,0,0.61,0,122.0,0.122,1,included,train
sub_000523,sub_000523,traj_002355,71,0,0.5,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,72,0,0.54,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,73,1,0.29,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,74,2,0.64,0,155.0,0.155,1,included,train
sub_000523,sub_000523,traj_002355,75,3,0.08,0,135.0,0.135,1,included,train
sub_000523,sub_000523,traj_002355,76,2,0.76,0,155.0,0.155,1,included,train
sub_000523,sub_000523,traj_002355,77,2,0.69,0,344.0,0.344,1,included,train
sub_000523,sub_000523,traj_002355,78,2,0.75,0,326.0,0.326,1,included,train
sub_000523,sub_000523,traj_002355,79,2,0.71,0,257.0,0.257,1,included,train
sub_000523,sub_000523,traj_002355,80,2,0.83,0,92.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,81,2,0.7,0,281.0,0.281,1,included,train
sub_000523,sub_000523,traj_002355,82,2,0.61,0,240.0,0.24,1,included,train
sub_000523,sub_000523,traj_002355,83,2,0.67,0,22.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,84,2,0.62,0,107.0,0.107,1,included,train
sub_000523,sub_000523,traj_002355,85,2,0.57,0,735.0,0.735,1,included,train
sub_000523,sub_000523,traj_002355,86,0,0.53,0,168.0,0.168,1,included,train
sub_000523,sub_000523,traj_002355,87,2,0.64,0,45.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,88,2,0.71,0,68.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,89,2,0.51,0,703.0,0.703,1,included,train
sub_000523,sub_000523,traj_002355,90,2,0.57,0,224.0,0.224,1,included,train
sub_000523,sub_000523,traj_002355,91,0,0.62,0,367.0,0.367,1,included,train
sub_000523,sub_000523,traj_002355,92,0,0.6,0,352.0,0.352,1,included,train
sub_000523,sub_000523,traj_002355,93,2,0.52,0,145.0,0.145,1,included,train
sub_000523,sub_000523,traj_002355,94,0,0.57,0,234.0,0.234,1,included,train
sub_000523,sub_000523,traj_002355,95,2,0.49,0,128.0,0.128,1,included,train
sub_000523,sub_000523,traj_002355,96,0,0.55,0,288.0,0.288,1,included,train
sub_000523,sub_000523,traj_002355,97,1,0.28,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,98,0,0.47,0,116.0,0.116,1,included,train
sub_000523,sub_000523,traj_002355,99,3,0.2,0,71.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,100,0,0.57,0,14.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,101,0,0.57,0,534.0,0.534,1,included,train
sub_000523,sub_000523,traj_002355,102,0,0.55,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,103,0,0.6,0,392.0,0.392,1,included,train
sub_000523,sub_000523,traj_002355,104,0,0.47,0,184.0,0.184,1,included,train
sub_000523,sub_000523,traj_002355,105,2,0.48,0,353.0,0.353,1,included,train
sub_000523,sub_000523,traj_002355,106,1,0.3,0,256.0,0.256,1,included,train
sub_000523,sub_000523,traj_002355,107,3,0.24,0,97.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,108,0,0.44,0,209.0,0.209,1,included,train
sub_000523,sub_000523,traj_002355,109,2,0.4,0,57.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,110,0,0.41,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,111,0,0.49,0,4.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,112,0,0.41,0,1002.0,1.002,1,included,train
sub_000523,sub_000523,traj_002355,113,0,0.47,0,182.0,0.182,1,included,train
sub_000523,sub_000523,traj_002355,114,0,0.37,0,282.0,0.282,1,included,train
sub_000523,sub_000523,traj_002355,115,2,0.58,0,243.0,0.243,1,included,train
sub_000523,sub_000523,traj_002355,116,2,0.45,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_002355,117,2,0.35,0,95.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_002355,118,0,0.3,0,118.0,0.118,1,included,train
sub_000523,sub_000523,traj_002355,119,0,0.35,0,372.0,0.372,1,included,train
sub_000523,sub_000523,traj_005518,0,1,0.45,1,879.0,0.879,1,included,train
sub_000523,sub_000523,traj_005518,1,0,0.3,0,232.0,0.232,1,included,train
sub_000523,sub_000523,traj_005518,2,2,0.1,0,544.0,0.544,1,included,train
sub_000523,sub_000523,traj_005518,3,3,0.73,0,311.0,0.311,1,included,train
sub_000523,sub_000523,traj_005518,4,3,0.7,0,279.0,0.279,1,included,train
sub_000523,sub_000523,traj_005518,5,3,0.79,0,280.0,0.28,1,included,train
sub_000523,sub_000523,traj_005518,6,3,0.7,0,360.0,0.36,1,included,train
sub_000523,sub_000523,traj_005518,7,3,0.71,0,335.0,0.335,1,included,train
sub_000523,sub_000523,traj_005518,8,3,0.79,0,177.0,0.177,1,included,train
sub_000523,sub_000523,traj_005518,9,3,0.74,0,248.0,0.248,1,included,train
sub_000523,sub_000523,traj_005518,10,3,0.74,0,95.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,11,3,0.65,0,127.0,0.127,1,included,train
sub_000523,sub_000523,traj_005518,12,3,0.75,0,431.0,0.431,1,included,train
sub_000523,sub_000523,traj_005518,13,3,0.64,0,111.0,0.111,1,included,train
sub_000523,sub_000523,traj_005518,14,3,0.69,0,446.0,0.446,1,included,train
sub_000523,sub_000523,traj_005518,15,3,0.86,0,199.0,0.199,1,included,train
sub_000523,sub_000523,traj_005518,16,3,0.83,0,247.0,0.247,1,included,train
sub_000523,sub_000523,traj_005518,17,3,0.85,0,55.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,18,3,0.77,0,231.0,0.231,1,included,train
sub_000523,sub_000523,traj_005518,19,3,0.74,0,93.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,20,3,0.75,0,102.0,0.102,1,included,train
sub_000523,sub_000523,traj_005518,21,3,0.78,0,13.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,22,3,0.68,0,222.0,0.222,1,included,train
sub_000523,sub_000523,traj_005518,23,3,0.7,0,117.0,0.117,1,included,train
sub_000523,sub_000523,traj_005518,24,3,0.75,0,206.0,0.206,1,included,train
sub_000523,sub_000523,traj_005518,25,3,0.68,0,237.0,0.237,1,included,train
sub_000523,sub_000523,traj_005518,26,3,0.72,0,94.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,27,3,0.63,0,478.0,0.478,1,included,train
sub_000523,sub_000523,traj_005518,28,3,0.68,0,158.0,0.158,1,included,train
sub_000523,sub_000523,traj_005518,29,3,0.72,0,76.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,30,3,0.68,0,230.0,0.23,1,included,train
sub_000523,sub_000523,traj_005518,31,3,0.73,0,44.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,32,3,0.69,0,117.0,0.117,1,included,train
sub_000523,sub_000523,traj_005518,33,3,0.67,0,292.0,0.292,1,included,train
sub_000523,sub_000523,traj_005518,34,3,0.64,0,293.0,0.293,1,included,train
sub_000523,sub_000523,traj_005518,35,3,0.73,0,253.0,0.253,1,included,train
sub_000523,sub_000523,traj_005518,36,3,0.76,0,382.0,0.382,1,included,train
sub_000523,sub_000523,traj_005518,37,3,0.69,0,661.0,0.661,1,included,train
sub_000523,sub_000523,traj_005518,38,3,0.67,0,396.0,0.396,1,included,train
sub_000523,sub_000523,traj_005518,39,3,0.78,0,275.0,0.275,1,included,train
sub_000523,sub_000523,traj_005518,40,3,0.76,0,287.0,0.287,1,included,train
sub_000523,sub_000523,traj_005518,41,3,0.67,0,356.0,0.356,1,included,train
sub_000523,sub_000523,traj_005518,42,3,0.64,0,372.0,0.372,1,included,train
sub_000523,sub_000523,traj_005518,43,3,0.57,0,223.0,0.223,1,included,train
sub_000523,sub_000523,traj_005518,44,3,0.6,0,569.0,0.569,1,included,train
sub_000523,sub_000523,traj_005518,45,3,0.65,0,828.0,0.828,1,included,train
sub_000523,sub_000523,traj_005518,46,3,0.65,0,380.0,0.38,1,included,train
sub_000523,sub_000523,traj_005518,47,3,0.64,0,230.0,0.23,1,included,train
sub_000523,sub_000523,traj_005518,48,0,0.35,0,294.0,0.294,1,included,train
sub_000523,sub_000523,traj_005518,49,2,0.52,0,315.0,0.315,1,included,train
sub_000523,sub_000523,traj_005518,50,1,0.48,0,1515.0,1.515,1,included,train
sub_000523,sub_000523,traj_005518,51,3,0.59,0,259.0,0.259,1,included,train
sub_000523,sub_000523,traj_005518,52,3,0.55,0,188.0,0.188,1,included,train
sub_000523,sub_000523,traj_005518,53,3,0.56,0,268.0,0.268,1,included,train
sub_000523,sub_000523,traj_005518,54,3,0.56,0,204.0,0.204,1,included,train
sub_000523,sub_000523,traj_005518,55,3,0.6,0,123.0,0.123,1,included,train
sub_000523,sub_000523,traj_005518,56,3,0.62,0,218.0,0.218,1,included,train
sub_000523,sub_000523,traj_005518,57,3,0.63,0,123.0,0.123,1,included,train
sub_000523,sub_000523,traj_005518,58,3,0.6,0,10.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,59,3,0.59,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_005518,60,3,0.58,0,211.0,0.211,1,included,train
sub_000523,sub_000523,traj_005518,61,3,0.5,0,83.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,62,2,0.57,0,100.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,63,2,0.57,0,171.0,0.171,1,included,train
sub_000523,sub_000523,traj_005518,64,2,0.61,0,170.0,0.17,1,included,train
sub_000523,sub_000523,traj_005518,65,2,0.66,0,234.0,0.234,1,included,train
sub_000523,sub_000523,traj_005518,66,2,0.59,0,49.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,67,3,0.55,0,313.0,0.313,1,included,train
sub_000523,sub_000523,traj_005518,68,2,0.59,0,153.0,0.153,1,included,train
sub_000523,sub_000523,traj_005518,69,2,0.6,0,234.0,0.234,1,included,train
sub_000523,sub_000523,traj_005518,70,2,0.64,0,186.0,0.186,1,included,train
sub_000523,sub_000523,traj_005518,71,2,0.67,0,226.0,0.226,1,included,train
sub_000523,sub_000523,traj_005518,72,2,0.67,0,155.0,0.155,1,included,train
sub_000523,sub_000523,traj_005518,73,2,0.67,0,217.0,0.217,1,included,train
sub_000523,sub_000523,traj_005518,74,2,0.61,0,89.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,75,2,0.6,0,61.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,76,2,0.69,0,498.0,0.498,1,included,train
sub_000523,sub_000523,traj_005518,77,2,0.63,0,286.0,0.286,1,included,train
sub_000523,sub_000523,traj_005518,78,2,0.69,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_005518,79,2,0.7,0,160.0,0.16,1,included,train
sub_000523,sub_000523,traj_005518,80,2,0.68,0,193.0,0.193,1,included,train
sub_000523,sub_000523,traj_005518,81,2,0.62,0,17.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,82,2,0.53,0,55.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,83,2,0.58,0,104.0,0.104,1,included,train
sub_000523,sub_000523,traj_005518,84,3,0.43,0,251.0,0.251,1,included,train
sub_000523,sub_000523,traj_005518,85,2,0.59,0,281.0,0.281,1,included,train
sub_000523,sub_000523,traj_005518,86,2,0.56,0,244.0,0.244,1,included,train
sub_000523,sub_000523,traj_005518,87,2,0.52,0,277.0,0.277,1,included,train
sub_000523,sub_000523,traj_005518,88,2,0.5,0,297.0,0.297,1,included,train
sub_000523,sub_000523,traj_005518,89,3,0.38,0,172.0,0.172,1,included,train
sub_000523,sub_000523,traj_005518,90,2,0.53,0,207.0,0.207,1,included,train
sub_000523,sub_000523,traj_005518,91,3,0.34,0,1688.0,1.688,1,included,train
sub_000523,sub_000523,traj_005518,92,1,0.72,0,310.0,0.31,1,included,train
sub_000523,sub_000523,traj_005518,93,1,0.68,0,258.0,0.258,1,included,train
sub_000523,sub_000523,traj_005518,94,1,0.67,0,168.0,0.168,1,included,train
sub_000523,sub_000523,traj_005518,95,1,0.7,0,127.0,0.127,1,included,train
sub_000523,sub_000523,traj_005518,96,1,0.74,0,194.0,0.194,1,included,train
sub_000523,sub_000523,traj_005518,97,1,0.77,0,71.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,98,1,0.71,0,79.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,99,1,0.8,0,112.0,0.112,1,included,train
sub_000523,sub_000523,traj_005518,100,1,0.66,0,151.0,0.151,1,included,train
sub_000523,sub_000523,traj_005518,101,1,0.7,0,161.0,0.161,1,included,train
sub_000523,sub_000523,traj_005518,102,1,0.64,0,175.0,0.175,1,included,train
sub_000523,sub_000523,traj_005518,103,1,0.69,0,148.0,0.148,1,included,train
sub_000523,sub_000523,traj_005518,104,1,0.72,0,536.0,0.536,1,included,train
sub_000523,sub_000523,traj_005518,105,1,0.69,0,174.0,0.174,1,included,train
sub_000523,sub_000523,traj_005518,106,1,0.75,0,221.0,0.221,1,included,train
sub_000523,sub_000523,traj_005518,107,1,0.63,0,239.0,0.239,1,included,train
sub_000523,sub_000523,traj_005518,108,1,0.68,0,183.0,0.183,1,included,train
sub_000523,sub_000523,traj_005518,109,1,0.67,0,296.0,0.296,1,included,train
sub_000523,sub_000523,traj_005518,110,1,0.74,0,184.0,0.184,1,included,train
sub_000523,sub_000523,traj_005518,111,1,0.68,0,186.0,0.186,1,included,train
sub_000523,sub_000523,traj_005518,112,0,0.28,0,288.0,0.288,1,included,train
sub_000523,sub_000523,traj_005518,113,2,0.6,0,143.0,0.143,1,included,train
sub_000523,sub_000523,traj_005518,114,1,0.79,0,256.0,0.256,1,included,train
sub_000523,sub_000523,traj_005518,115,1,0.75,0,318.0,0.318,1,included,train
sub_000523,sub_000523,traj_005518,116,1,0.8,0,46.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_005518,117,1,0.8,0,162.0,0.162,1,included,train
sub_000523,sub_000523,traj_005518,118,1,0.81,0,240.0,0.24,1,included,train
sub_000523,sub_000523,traj_005518,119,1,0.89,0,85.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,0,0,0.23,1,269.0,0.269,1,included,train
sub_000523,sub_000523,traj_006669,1,2,0.35,0,193.0,0.193,1,included,train
sub_000523,sub_000523,traj_006669,2,1,0.49,0,83.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,3,3,0.54,0,99.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,4,3,0.56,0,314.0,0.314,1,included,train
sub_000523,sub_000523,traj_006669,5,3,0.48,0,65.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,6,3,0.55,0,124.0,0.124,1,included,train
sub_000523,sub_000523,traj_006669,7,3,0.44,0,203.0,0.203,1,included,train
sub_000523,sub_000523,traj_006669,8,3,0.54,0,132.0,0.132,1,included,train
sub_000523,sub_000523,traj_006669,9,3,0.5,0,493.0,0.493,1,included,train
sub_000523,sub_000523,traj_006669,10,3,0.61,0,304.0,0.304,1,included,train
sub_000523,sub_000523,traj_006669,11,3,0.57,0,314.0,0.314,1,included,train
sub_000523,sub_000523,traj_006669,12,3,0.55,0,145.0,0.145,1,included,train
sub_000523,sub_000523,traj_006669,13,3,0.63,0,122.0,0.122,1,included,train
sub_000523,sub_000523,traj_006669,14,3,0.63,0,144.0,0.144,1,included,train
sub_000523,sub_000523,traj_006669,15,3,0.63,0,379.0,0.379,1,included,train
sub_000523,sub_000523,traj_006669,16,3,0.68,0,304.0,0.304,1,included,train
sub_000523,sub_000523,traj_006669,17,3,0.64,0,263.0,0.263,1,included,train
sub_000523,sub_000523,traj_006669,18,3,0.6,0,253.0,0.253,1,included,train
sub_000523,sub_000523,traj_006669,19,1,0.62,0,240.0,0.24,1,included,train
sub_000523,sub_000523,traj_006669,20,1,0.62,0,153.0,0.153,1,included,train
sub_000523,sub_000523,traj_006669,21,3,0.67,0,231.0,0.231,1,included,train
sub_000523,sub_000523,traj_006669,22,3,0.65,0,231.0,0.231,1,included,train
sub_000523,sub_000523,traj_006669,23,3,0.6,0,264.0,0.264,1,included,train
sub_000523,sub_000523,traj_006669,24,1,0.63,0,217.0,0.217,1,included,train
sub_000523,sub_000523,traj_006669,25,1,0.59,0,222.0,0.222,1,included,train
sub_000523,sub_000523,traj_006669,26,3,0.47,0,232.0,0.232,1,included,train
sub_000523,sub_000523,traj_006669,27,1,0.66,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_006669,28,1,0.75,0,289.0,0.289,1,included,train
sub_000523,sub_000523,traj_006669,29,1,0.69,0,54.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,30,1,0.75,0,176.0,0.176,1,included,train
sub_000523,sub_000523,traj_006669,31,1,0.72,0,231.0,0.231,1,included,train
sub_000523,sub_000523,traj_006669,32,1,0.74,0,248.0,0.248,1,included,train
sub_000523,sub_000523,traj_006669,33,1,0.64,0,141.0,0.141,1,included,train
sub_000523,sub_000523,traj_006669,34,1,0.62,0,247.0,0.247,1,included,train
sub_000523,sub_000523,traj_006669,35,1,0.65,0,1174.0,1.174,1,included,train
sub_000523,sub_000523,traj_006669,36,1,0.74,0,169.0,0.169,1,included,train
sub_000523,sub_000523,traj_006669,37,1,0.61,0,425.0,0.425,1,included,train
sub_000523,sub_000523,traj_006669,38,1,0.68,0,253.0,0.253,1,included,train
sub_000523,sub_000523,traj_006669,39,1,0.63,0,494.0,0.494,1,included,train
sub_000523,sub_000523,traj_006669,40,1,0.61,0,1631.0,1.631,1,included,train
sub_000523,sub_000523,traj_006669,41,1,0.64,0,1335.0,1.335,1,included,train
sub_000523,sub_000523,traj_006669,42,1,0.71,0,609.0,0.609,1,included,train
sub_000523,sub_000523,traj_006669,43,1,0.71,0,583.0,0.583,1,included,train
sub_000523,sub_000523,traj_006669,44,1,0.57,0,470.0,0.47,1,included,train
sub_000523,sub_000523,traj_006669,45,1,0.64,0,871.0,0.871,1,included,train
sub_000523,sub_000523,traj_006669,46,1,0.67,0,1022.0,1.022,1,included,train
sub_000523,sub_000523,traj_006669,47,1,0.57,0,1167.0,1.167,1,included,train
sub_000523,sub_000523,traj_006669,48,2,0.48,0,294.0,0.294,1,included,train
sub_000523,sub_000523,traj_006669,49,1,0.64,0,308.0,0.308,1,included,train
sub_000523,sub_000523,traj_006669,50,1,0.7,0,47.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,51,3,0.51,0,199.0,0.199,1,included,train
sub_000523,sub_000523,traj_006669,52,1,0.57,0,181.0,0.181,1,included,train
sub_000523,sub_000523,traj_006669,53,1,0.58,0,374.0,0.374,1,included,train
sub_000523,sub_000523,traj_006669,54,1,0.6,0,129.0,0.129,1,included,train
sub_000523,sub_000523,traj_006669,55,1,0.58,0,28.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,56,1,0.54,0,56.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,57,2,0.33,0,134.0,0.134,1,included,train
sub_000523,sub_000523,traj_006669,58,0,0.6,0,189.0,0.189,1,included,train
sub_000523,sub_000523,traj_006669,59,0,0.72,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_006669,60,0,0.65,0,93.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,61,0,0.63,0,384.0,0.384,1,included,train
sub_000523,sub_000523,traj_006669,62,0,0.72,0,118.0,0.118,1,included,train
sub_000523,sub_000523,traj_006669,63,0,0.61,0,187.0,0.187,1,included,train
sub_000523,sub_000523,traj_006669,64,0,0.59,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_006669,65,0,0.68,0,93.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,66,0,0.61,0,47.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,67,0,0.67,0,206.0,0.206,1,included,train
sub_000523,sub_000523,traj_006669,68,0,0.57,0,164.0,0.164,1,included,train
sub_000523,sub_000523,traj_006669,69,3,0.53,0,181.0,0.181,1,included,train
sub_000523,sub_000523,traj_006669,70,1,0.58,0,316.0,0.316,1,included,train
sub_000523,sub_000523,traj_006669,71,0,0.75,0,314.0,0.314,1,included,train
sub_000523,sub_000523,traj_006669,72,0,0.75,0,5.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,73,0,0.64,0,114.0,0.114,1,included,train
sub_000523,sub_000523,traj_006669,74,0,0.7,0,132.0,0.132,1,included,train
sub_000523,sub_000523,traj_006669,75,0,0.75,0,364.0,0.364,1,included,train
sub_000523,sub_000523,traj_006669,76,0,0.72,0,27.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,77,0,0.75,0,219.0,0.219,1,included,train
sub_000523,sub_000523,traj_006669,78,0,0.79,0,179.0,0.179,1,included,train
sub_000523,sub_000523,traj_006669,79,0,0.73,0,245.0,0.245,1,included,train
sub_000523,sub_000523,traj_006669,80,0,0.73,0,214.0,0.214,1,included,train
sub_000523,sub_000523,traj_006669,81,0,0.75,0,116.0,0.116,1,included,train
sub_000523,sub_000523,traj_006669,82,0,0.8,0,555.0,0.555,1,included,train
sub_000523,sub_000523,traj_006669,83,0,0.83,0,28.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,84,0,0.67,0,301.0,0.301,1,included,train
sub_000523,sub_000523,traj_006669,85,0,0.77,0,204.0,0.204,1,included,train
sub_000523,sub_000523,traj_006669,86,0,0.71,0,275.0,0.275,1,included,train
sub_000523,sub_000523,traj_006669,87,0,0.67,0,202.0,0.202,1,included,train
sub_000523,sub_000523,traj_006669,88,0,0.73,0,49.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,89,0,0.7,0,138.0,0.138,1,included,train
sub_000523,sub_000523,traj_006669,90,0,0.64,0,339.0,0.339,1,included,train
sub_000523,sub_000523,traj_006669,91,0,0.67,0,259.0,0.259,1,included,train
sub_000523,sub_000523,traj_006669,92,0,0.55,0,97.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,93,2,0.4,0,283.0,0.283,1,included,train
sub_000523,sub_000523,traj_006669,94,1,0.46,0,19.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,95,3,0.5,0,139.0,0.139,1,included,train
sub_000523,sub_000523,traj_006669,96,3,0.55,0,485.0,0.485,1,included,train
sub_000523,sub_000523,traj_006669,97,0,0.51,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_006669,98,3,0.44,0,205.0,0.205,1,included,train
sub_000523,sub_000523,traj_006669,99,0,0.53,0,209.0,0.209,1,included,train
sub_000523,sub_000523,traj_006669,100,0,0.59,0,23.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,101,0,0.5,0,778.0,0.778,1,included,train
sub_000523,sub_000523,traj_006669,102,0,0.58,0,132.0,0.132,1,included,train
sub_000523,sub_000523,traj_006669,103,0,0.54,0,,1.0,0,missing,train
sub_000523,sub_000523,traj_006669,104,1,0.47,0,245.0,0.245,1,included,train
sub_000523,sub_000523,traj_006669,105,0,0.55,0,156.0,0.156,1,included,train
sub_000523,sub_000523,traj_006669,106,0,0.5,0,263.0,0.263,1,included,train
sub_000523,sub_000523,traj_006669,107,0,0.48,0,26.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,108,3,0.36,0,120.0,0.12,1,included,train
sub_000523,sub_000523,traj_006669,109,0,0.46,0,176.0,0.176,1,included,train
sub_000523,sub_000523,traj_006669,110,1,0.41,0,270.0,0.27,1,included,train
sub_000523,sub_000523,traj_006669,111,2,0.3,0,295.0,0.295,1,included,train
sub_000523,sub_000523,traj_006669,112,3,0.36,0,95.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,113,1,0.36,0,99.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,114,0,0.52,0,56.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,115,0,0.51,0,242.0,0.242,1,included,train
sub_000523,sub_000523,traj_006669,116,0,0.58,0,192.0,0.192,1,included,train
sub_000523,sub_000523,traj_006669,117,0,0.61,0,40.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,118,0,0.55,0,45.0,1.0,0,below_100_ms,train
sub_000523,sub_000523,traj_006669,119,0,0.51,0,123.0,0.123,1,included,train
sub_000572,sub_000572,traj_001042,0,0,0.31,1,660.0,0.66,1,included,train
sub_000572,sub_000572,traj_001042,1,1,0.85,0,40.0,1.0,0,below_100_ms,train
sub_000572,sub_000572,traj_001042,2,1,0.87,0,69.0,1.0,0,below_100_ms,train
sub_000572,sub_000572,traj_001042,3,1,0.85,0,286.0,0.286,1,included,train
sub_000572,sub_000572,traj_001042,4,1,0.86,0,134.0,0.134,1,included,train
sub_000572,sub_000572,traj_001042,5,3,0.69,0,468.0,0.468,1,included,train
sub_000572,sub_000572,traj_001042,6,1,0.84,0,126.0,0.126,1,included,train
sub_000572,sub_000572,traj_001042,7,1,0.89,0,1585.0,1.585,1,included,train
sub_000572,sub_000572,traj_001042,8,2,0.84,0,328.0,0.328,1,included,train
sub_000572,sub_000572,traj_001042,9,2,0.79,0,321.0,0.321,1,included,train
sub_000572,sub_000572,traj_001042,10,1,0.97,0,251.0,0.251,1,included,train
sub_000572,sub_000572,traj_001042,11,1,0.92,0,217.0,0.217,1,included,train
sub_000572,sub_000572,traj_001042,12,1,0.96,0,279.0,0.279,1,included,train
sub_000572,sub_000572,traj_001042,13,1,0.94,0,244.0,0.244,1,included,train
sub_000572,sub_000572,traj_001042,14,1,0.99,0,249.0,0.249,1,included,train
sub_000572,sub_000572,traj_001042,15,2,0.83,0,313.0,0.313,1,included,train
sub_000572,sub_000572,traj_001042,16,2,0.77,0,267.0,0.267,1,included,train
sub_000572,sub_000572,traj_001042,17,1,0.93,0,341.0,0.341,1,included,train
sub_000572,sub_000572,traj_001042,18,1,0.93,0,98.0,1.0,0,below_100_ms,train
sub_000572,sub_000572,traj_001042,19,1,0.84,0,92.0,1.0,0,below_100_ms,train
sub_000572,sub_000572,traj_001042,20,1,0.98,0,242.0,0.242,1,included,train
sub_000572,sub_000572,traj_001042,21,1,0.89,0,246.0,0.246,1,included,train
sub_000572,sub_000572,traj_001042,22,1,0.94,0,136.0,0.136,1,included,train
sub_000572,sub_000572,traj_001042,23,1,0.96,0,123.0,0.123,1,included,train
sub_000572,sub_000572,traj_001042,24,1,0.9,0,129.0,0.129,1,included,train
sub_000572,sub_000572,traj_001042,25,1,0.96,0,19.0,1.0,0,below_100_ms,train
sub_000572,sub_000572,traj_001042,26,1,0.91,0,213.0,0.213,1,included,train
sub_000572,sub_000572,traj_001042,27,1,0.89,0,164.0,0.164,1,included,train
sub_000572,sub_000572,traj_001042,28,1,0.88,0,198.0,0.198,1,included,train
sub_000572,sub_000572,traj_001042,29,1,0.99,0,125.0,0.125,1,included,train
